state,city,zipcode
Aglonas,Staskuni,LV-5304
Aglonas,sumski,LV-5304
Aglonas,Terehova,LV-5304
Aglonas,TuLi,LV-5304
Aglonas,Valaini,LV-5304
Aglonas,VoguLi,LV-5304
Aglonas,Zaikovscina,LV-5304
Aglonas,Zlotniski,LV-5304
Aglonas,Zukuli,LV-5304
Aglonas,Aksenova,LV-5653
Aglonas,Ancani,LV-5653
Aglonas,Barsevski,LV-5653
Aglonas,Boreksti,LV-5653
Aglonas,Borovije,LV-5653
Aglonas,Briveri,LV-5653
Aglonas,CesLava,LV-5653
Aglonas,FoLvaroka,LV-5653
Aglonas,ILjuhina,LV-5653
Aglonas,Jaudzemi,LV-5653
Aglonas,Kalna Kudini,LV-5653
Aglonas,Karaseva,LV-5653
Aglonas,Kastjuki,LV-5653
Aglonas,Kazuliski,LV-5653
Aglonas,Klovini,LV-5653
Aglonas,KrekeLi,LV-5653
Aglonas,Krivini,LV-5653
Aglonas,Krizovka,LV-5653
Aglonas,Lejas Kudini,LV-5653
Aglonas,Malajoniki,LV-5653
Aglonas,Marhilevici,LV-5653
Aglonas,Maslabojeva,LV-5653
Aglonas,Melderi,LV-5653
Aglonas,Mihailina,LV-5653
Aglonas,Nikucki,LV-5653
Aglonas,Peipini,LV-5653
Aglonas,Pildigi,LV-5653
Aglonas,Podskoceva,LV-5653
Aglonas,Prusaki,LV-5653
Aglonas,Putani,LV-5653
Aglonas,Rumaki,LV-5653
Aglonas,sahmani,LV-5653
Aglonas,Sampani,LV-5653
Aglonas,Sarguni,LV-5653
Aglonas,skeltova,LV-5653
Aglonas,skerbiski,LV-5653
Aglonas,Slostovka,LV-5653
Aglonas,Staskevici,LV-5653
Aglonas,Suhailina,LV-5653
Aglonas,Suveizdi,LV-5653
Aglonas,Upes Kudini,LV-5653
Aglonas,Zabalotki,LV-5653
Aglonas,Zukuli,LV-5653
Aglonas,Akmenica,LV-5655
Aglonas,Apsenieki,LV-5655
Aglonas,Belogrudova,LV-5655
Aglonas,Grabavscizna,LV-5655
Aglonas,Graveri,LV-5655
Aglonas,KLisova,LV-5655
Aglonas,KovaLova,LV-5655
Aglonas,Kropiski,LV-5655
Aglonas,Lipski,LV-5655
Aglonas,Luni,LV-5655
Aglonas,MateLi,LV-5655
Aglonas,Melenki,LV-5655
Aglonas,Mickevici,LV-5655
Aglonas,Ostrovs,LV-5655
Aglonas,Pizani,LV-5655
Aglonas,RageLi,LV-5655
Aglonas,Raginski,LV-5655
Aglonas,Sakova,LV-5655
Aglonas,Savicki,LV-5655
Aglonas,Sloboda,LV-5655
Aglonas,SpaLbi,LV-5655
Aglonas,Timofejevka,LV-5655
Aglonas,Trupi,LV-5655
Aglonas,Voveri,LV-5655
Aglonas,Barovka,LV-5685
Aglonas,Blazevici,LV-5685
Aglonas,Deneva,LV-5685
Aglonas,DubuLi,LV-5685
Aglonas,Dunski,LV-5685
Aglonas,FoLvarka,LV-5685
Aglonas,Geranimova,LV-5685
Aglonas,Guta,LV-5685
Aglonas,Hmilovka,LV-5685
Aglonas,Jegorova,LV-5685
Aglonas,Kalna Butkani,LV-5685
Aglonas,Karelova,LV-5685
Aglonas,KastuLina,LV-5685
Aglonas,KauskaLi,LV-5685
Aglonas,Konovalova,LV-5685
Aglonas,Koskina,LV-5685
Aglonas,Kruciniski,LV-5685
Aglonas,Leitaniski,LV-5685
Aglonas,Lejas Butkani,LV-5685
Aglonas,Leonovici,LV-5685
Aglonas,Lesinski,LV-5685
Aglonas,Makusi,LV-5685
Aglonas,Musa,LV-5685
Aglonas,nikitiski,LV-5685
Aglonas,Novinki,LV-5685
Aglonas,Novosjolki,LV-5685
Aglonas,Ogurecka,LV-5685
Aglonas,Priezmale,LV-5685
Aglonas,Pustoski,LV-5685
Aglonas,Reiniki,LV-5685
Aglonas,ReLenki,LV-5685
Aglonas,Ribacki,LV-5685
Aglonas,Rovini,LV-5685
Aglonas,Siliski,LV-5685
Aglonas,Sirotka,LV-5685
Aglonas,Sopuski,LV-5685
Aglonas,Stanoviski,LV-5685
Aglonas,Ubogova,LV-5685
Aglonas,Vortniki,LV-5685
Aglonas,Zahariski,LV-5685
Aglonas,Zilais Akmens,LV-5685
Aglonas,Jaunokra,LV-5687
Aglonas,Kumalani,LV-5687
Aglonas,Ladiskina,LV-5687
Aglonas,Muranciki,LV-5687
Aglonas,Protiriha,LV-5687
Aglonas,Ratniki,LV-5687
Aizkraukles,Aizkraukle,LV-5101
Aizkraukles,Aizkraukles stacija,LV-5101
Aizputes,Kalvenes,LV-3442
Aizputes,Kalvene,LV-3443
Aizputes,Kalvenes stacija,LV-3443
Aizputes,Cirava,LV-3453
Aizputes,Dzervenieki,LV-3453
Aizputes,Apriki,LV-3455
Aizputes,Bojas,LV-3456
Aizputes,Kudra,LV-3456
Aizputes,Padure,LV-3456
Aizputes,Rokaizi,LV-3456
Aizputes,Rokasbirze,LV-3456
Aizputes,stakeldanga,LV-3456
Aizputes,Tebras,LV-3456
Aizputes,Kazdanga,LV-3457
Aknistes,Aknistes,LV-5208
Aknistes,Ancene,LV-5210
Aknistes,Asare,LV-5210
Aknistes,Garsene,LV-5218
Aknistes,Kraujas,LV-5218
Alojas,Staiceles,LV-4043
Alojas,Ozolmuiza,LV-4063
Alojas,Puikule,LV-4063
Alojas,Puikules stacija,LV-4063
Alojas,Ungurpils,LV-4064
Alojas,Braslava,LV-4068
Alojas,Vilzeni,LV-4068
Alsungas,Almale,LV-3306
Alsungas,Alsunga,LV-3306
Aluksnes,Aizupites,LV-4301
Aluksnes,Marinkalns,LV-4332
Aluksnes,Ziemeri,LV-4332
Aluksnes,Alsviki,LV-4333
Aluksnes,Pullans,LV-4333
Aluksnes,Strautini,LV-4333
Aluksnes,Korneti,LV-4335
Aluksnes,Jaunlaicene,LV-4336
Aluksnes,Jaunanna,LV-4340
Aluksnes,Anna,LV-4341
Aluksnes,Kalncempji,LV-4342
Aluksnes,Jaunzemi,LV-4344
Aluksnes,Zeltini,LV-4345
Aluksnes,Beja,LV-4350
Aluksnes,Kolbergis,LV-4350
Aluksnes,Markalne,LV-4351
Aluksnes,Pededze,LV-4352
Aluksnes,Liepna,LV-4354
Aluksnes,Malupe,LV-4358
Aluksnes,Sofikalns,LV-4358
Aluksnes,Brenci,LV-4359
Amatas,Amata,LV-4101
Amatas,Drabesi,LV-4101
Amatas,Livi,LV-4101
Amatas,Meijermuiza,LV-4101
Amatas,Nitaure,LV-4112
Amatas,Annas,LV-4113
Amatas,Berzs,LV-4113
Amatas,Kligene,LV-4113
Amatas,Zaube,LV-4113
Amatas,Bille,LV-4139
Amatas,Ieriki,LV-4139
Amatas,KarLi,LV-4139
Amatas,Spare,LV-4139
Amatas,giksi,LV-4141
Amatas,Sermuksi,LV-4143
Amatas,Skujene,LV-4143
Apes,Apes,LV-4337
Apes,Gaujiena,LV-4339
Apes,Trapene,LV-4348
Apes,Vidaga,LV-4355
Apes,Viresi,LV-4355
Auces,Vecauce,LV-3708
Auces,Vitini,LV-3708
Auces,Bene,LV-3711
Auces,VecmikeLi,LV-3711
Auces,Snikere,LV-3714
Auces,ile,LV-3716
Auces,kevele,LV-3721
Auces,kiegeLceplis,LV-3723
Auces,Lielauce,LV-3723
Auces,Razotaji,LV-3723
Auces,Ukri,LV-3729
Babites,Kudra,LV-2011
Babites,Pavasari,LV-2011
Babites,Babite,LV-2101
Babites,Mezares,LV-2101
Babites,Priezciems,LV-2101
Babites,Sebruciems,LV-2101
Babites,Spilve,LV-2101
Babites,Gatciems,LV-2105
Babites,Pernciems,LV-2105
Babites,Silmalas,LV-2105
Babites,Sipolciems,LV-2105
Babites,Spunciems,LV-2105
Babites,Straupciems,LV-2105
Babites,VarkaLi,LV-2105
Babites,Brivkalni,LV-2107
Babites,Cielavas,LV-2107
Babites,Dzerves,LV-2107
Babites,Dzilnuciems,LV-2107
Babites,EgLuciems,LV-2107
Babites,Kagi,LV-2107
Babites,Klives,LV-2107
Babites,Lapsas,LV-2107
Babites,Liberi,LV-2107
Babites,Pinki,LV-2107
Babites,Pluguciems,LV-2107
Babites,Priezciems,LV-2107
Babites,Sebruciems,LV-2107
Babites,Skarduciems,LV-2107
Babites,Trenci,LV-2107
Babites,VikuLi,LV-2107
Baldones,Sunupes,LV-2125
Baldones,Varpas,LV-2125
Baltinavas,Apsova,LV-4594
Baltinavas,Bahmati,LV-4594
Baltinavas,Baltinava,LV-4594
Baltinavas,Barzulova,LV-4594
Baltinavas,Blauzgova,LV-4594
Baltinavas,Boncani,LV-4594
Baltinavas,Brieksine,LV-4594
Baltinavas,Buksti,LV-4594
Baltinavas,cudarine,LV-4594
Baltinavas,Danski,LV-4594
Baltinavas,Demerova,LV-4594
Baltinavas,Dokti,LV-4594
Baltinavas,Dupurova,LV-4594
Baltinavas,Durspride,LV-4594
Baltinavas,Dziervine,LV-4594
Baltinavas,Ezerova,LV-4594
Baltinavas,Gnilki,LV-4594
Baltinavas,Grikovka,LV-4594
Baltinavas,Jorzova,LV-4594
Baltinavas,Karpova,LV-4594
Baltinavas,Kasi,LV-4594
Baltinavas,Keisi,LV-4594
Baltinavas,kevesdruva,LV-4594
Baltinavas,KLangova,LV-4594
Baltinavas,Kolnumezi,LV-4594
Baltinavas,Kotlova,LV-4594
Baltinavas,Kozurki,LV-4594
Baltinavas,KraukLova,LV-4594
Baltinavas,Kuznecova,LV-4594
Baltinavas,Lauruti,LV-4594
Baltinavas,Leidumi,LV-4594
Baltinavas,Lemesova,LV-4594
Baltinavas,Levaskova,LV-4594
Baltinavas,Macusola,LV-4594
Baltinavas,MaiLupe,LV-4594
Baltinavas,Merkuzine,LV-4594
Baltinavas,Mezupe,LV-4594
Baltinavas,Misani,LV-4594
Baltinavas,Morkova,LV-4594
Baltinavas,Motrine,LV-4594
Baltinavas,ObeLova,LV-4594
Baltinavas,Odumova,LV-4594
Baltinavas,Pazlauga,LV-4594
Baltinavas,Peisova,LV-4594
Baltinavas,Pleitova,LV-4594
Baltinavas,Pliesova,LV-4594
Baltinavas,PuncuLova,LV-4594
Baltinavas,Punduri,LV-4594
Baltinavas,Putrova,LV-4594
Baltinavas,Risova,LV-4594
Baltinavas,Rudukova,LV-4594
Baltinavas,Safronovka,LV-4594
Baltinavas,Sarkani,LV-4594
Baltinavas,SilagaiLi,LV-4594
Baltinavas,Sloboda,LV-4594
Baltinavas,Slostova,LV-4594
Baltinavas,Surikova,LV-4594
Baltinavas,Svatune,LV-4594
Baltinavas,SviLpova,LV-4594
Baltinavas,Telezniki,LV-4594
Baltinavas,Timsani,LV-4594
Baltinavas,Tutinova,LV-4594
Baltinavas,Upini,LV-4594
Baltinavas,Upmale,LV-4594
Baltinavas,uzulova,LV-4594
Baltinavas,Vasiliski,LV-4594
Baltinavas,Viborgi,LV-4594
Baltinavas,ViLumi,LV-4594
Baltinavas,zeikari,LV-4594
Baltinavas,Zubki,LV-4594
Balvu,Centramuiza,LV-4501
Balvu,Deksni,LV-4501
Balvu,DubLava,LV-4501
Balvu,Guznava,LV-4501
Balvu,Krasnogorka,LV-4501
Balvu,Lazdukalns,LV-4501
Balvu,Lemesava,LV-4501
Balvu,Pelnupe,LV-4501
Balvu,Perkoni,LV-4501
Balvu,RezgaLi,LV-4501
Balvu,Salmani,LV-4501
Balvu,Silakrogs,LV-4501
Balvu,Stekintava,LV-4501
Balvu,Stepjugabali,LV-4501
Balvu,sucene,LV-4501
Balvu,Tutinava,LV-4501
Balvu,Vanki,LV-4501
Balvu,Vejava,LV-4501
Balvu,VerpuLeva,LV-4501
Balvu,Zaci,LV-4501
Balvu,zaugupe,LV-4501
Balvu,azudambis,LV-4561
Balvu,Dobenieki,LV-4561
Balvu,Durupe,LV-4561
Balvu,Dzenulauza,LV-4561
Balvu,Karklinieki,LV-4561
Balvu,Keni,LV-4561
Balvu,Lacugabali,LV-4561
Balvu,Lacupe,LV-4561
Balvu,Meki,LV-4561
Balvu,Naudaskalns,LV-4561
Balvu,Ozolsala,LV-4561
Balvu,Pilskalns,LV-4561
Balvu,Plitinava,LV-4561
Balvu,Ravusala,LV-4561
Balvu,Reci,LV-4561
Balvu,Silamala,LV-4561
Balvu,Auska,LV-4562
Balvu,Doburucis,LV-4562
Balvu,Gruznis,LV-4562
Balvu,Sudarbe,LV-4562
Balvu,Vilkarucis,LV-4562
Balvu,Vuskusala,LV-4562
Balvu,Balvu stacija,LV-4566
Balvu,Briedisi,LV-4566
Balvu,Celmene,LV-4566
Balvu,Celmenieki,LV-4566
Balvu,Druvenieki,LV-4566
Balvu,Dvorupe,LV-4566
Balvu,Esmeraldova,LV-4566
Balvu,Ezusala,LV-4566
Balvu,Fabrika,LV-4566
Balvu,Gobusala,LV-4566
Balvu,Grivgals,LV-4566
Balvu,Janusala,LV-4566
Balvu,Kozlova,LV-4566
Balvu,Kurna,LV-4566
Balvu,Lasinnaja,LV-4566
Balvu,Lidumnieki,LV-4566
Balvu,Liepava,LV-4566
Balvu,Meirani,LV-4566
Balvu,Nikolajeva,LV-4566
Balvu,OLgina,LV-4566
Balvu,Paulani,LV-4566
Balvu,Pordari,LV-4566
Balvu,Robeznieki,LV-4566
Balvu,Silaciems,LV-4566
Balvu,Sita,LV-4566
Balvu,Stirnusala,LV-4566
Balvu,TireLi,LV-4566
Balvu,Tropini,LV-4566
Balvu,VasiLjeva,LV-4566
Balvu,Vladimirova,LV-4566
Balvu,Augstasils,LV-4567
Balvu,Bilga,LV-4567
Balvu,Brieksine,LV-4567
Balvu,Briezusala,LV-4567
Balvu,Cerpene,LV-4567
Balvu,cilipine,LV-4567
Balvu,DubLeva,LV-4567
Balvu,Jaunzemes,LV-4567
Balvu,Kroni,LV-4567
Balvu,Krucinova,LV-4567
Balvu,Lazduleja,LV-4567
Balvu,Ploskene,LV-4567
Balvu,PusLeva,LV-4567
Balvu,Puzulova,LV-4567
Balvu,Sepovka,LV-4567
Balvu,Vazovka,LV-4567
Balvu,Gailisi,LV-4570
Balvu,Dambisi,LV-4571
Balvu,Krutova,LV-4571
Balvu,Lutenani,LV-4571
Balvu,Ranguci,LV-4571
Balvu,Savani,LV-4571
Balvu,Upenieki,LV-4571
Balvu,Vectilza,LV-4571
Balvu,Akmenruci,LV-4572
Balvu,Baltini,LV-4572
Balvu,Barbani,LV-4572
Balvu,Degumnieki,LV-4572
Balvu,Dievzeikari,LV-4572
Balvu,Eglisi,LV-4572
Balvu,Jaujas,LV-4572
Balvu,Kadiseva,LV-4572
Balvu,Kapessils,LV-4572
Balvu,Keibinieki,LV-4572
Balvu,KLavusala,LV-4572
Balvu,Kugenieki,LV-4572
Balvu,Menesi,LV-4572
Balvu,Mezarijas,LV-4572
Balvu,Petrovka,LV-4572
Balvu,Raicene,LV-4572
Balvu,Robeznieki,LV-4572
Balvu,RoditeLi,LV-4572
Balvu,Rutkova,LV-4572
Balvu,Silini,LV-4572
Balvu,Siltene,LV-4572
Balvu,Spirgi,LV-4572
Balvu,Stangas,LV-4572
Balvu,Tilza,LV-4572
Balvu,Toki,LV-4572
Balvu,udrene,LV-4572
Balvu,Vindava,LV-4572
Balvu,Zvaigznes,LV-4572
Balvu,Mezupe,LV-4573
Balvu,Purvinas,LV-4573
Balvu,Vitoli,LV-4573
Balvu,Zeltupe,LV-4573
Balvu,Krampinas,LV-4574
Balvu,Krisjani,LV-4574
Balvu,Naglisi,LV-4574
Balvu,Putrani,LV-4574
Balvu,Runcene,LV-4574
Balvu,Vaksenieki,LV-4574
Balvu,zogi,LV-4574
Balvu,Apsenieki,LV-4576
Balvu,Augstari,LV-4576
Balvu,BeLauski,LV-4576
Balvu,Berzi,LV-4576
Balvu,Berziesi,LV-4576
Balvu,Berzpils,LV-4576
Balvu,Bonifacova,LV-4576
Balvu,Domopole,LV-4576
Balvu,Gabrani,LV-4576
Balvu,Golvari,LV-4576
Balvu,Gribkova,LV-4576
Balvu,Jabalova,LV-4576
Balvu,Javenieki,LV-4576
Balvu,Kazoki,LV-4576
Balvu,KiLauka,LV-4576
Balvu,KLavini,LV-4576
Balvu,Kononi,LV-4576
Balvu,Lacaunieki,LV-4576
Balvu,Lauskinieki,LV-4576
Balvu,Lidumnieki,LV-4576
Balvu,Masalnieki,LV-4576
Balvu,Muramuiza,LV-4576
Balvu,Osudari,LV-4576
Balvu,Palini,LV-4576
Balvu,Pelerijas,LV-4576
Balvu,Pugaci,LV-4576
Balvu,Saksmale,LV-4576
Balvu,Silamuiza,LV-4576
Balvu,Sola,LV-4576
Balvu,Somi,LV-4576
Balvu,Sprodzenieki,LV-4576
Balvu,Tabakova,LV-4576
Balvu,Vecpils,LV-4576
Balvu,ViskuLi,LV-4576
Balvu,Zosuli,LV-4576
Balvu,Zvonovka,LV-4576
Balvu,Aizezere,LV-4580
Balvu,Annasbirzs,LV-4580
Balvu,Apsukalns,LV-4580
Balvu,Augstabirzs,LV-4580
Balvu,Bereznaks,LV-4580
Balvu,cagas,LV-4580
Balvu,Dampadruva,LV-4580
Balvu,Derdzini,LV-4580
Balvu,EgLukalns,LV-4580
Balvu,Georgijeva,LV-4580
Balvu,Judini,LV-4580
Balvu,Kacupe,LV-4580
Balvu,Kuprava,LV-4580
Balvu,Lauzas,LV-4580
Balvu,Mezarija,LV-4580
Balvu,Miezaji,LV-4580
Balvu,Oknupe,LV-4580
Balvu,Pakalniesi,LV-4580
Balvu,PokuLeva,LV-4580
Balvu,Rimsi,LV-4580
Balvu,Smiltene,LV-4580
Balvu,Sprogas,LV-4580
Balvu,Valentinova,LV-4580
Balvu,Viksna,LV-4580
Balvu,ZaLmeznieki,LV-4580
Balvu,Asusils,LV-4582
Balvu,Dubudeksnis,LV-4582
Balvu,Kuprava,LV-4582
Balvu,Maksinava,LV-4582
Balvu,Maksinava Strauti,LV-4582
Balvu,Repseva,LV-4582
Balvu,Strauti,LV-4582
Balvu,Babani,LV-4590
Balvu,Berzkalne,LV-4590
Balvu,Bruklaji,LV-4590
Balvu,Karnite,LV-4590
Balvu,Krievkalns,LV-4590
Balvu,Lielmeznieki,LV-4590
Balvu,Ploskena,LV-4590
Balvu,Taureskalns,LV-4590
Balvu,Uzgova,LV-4590
Balvu,Aizpurve,LV-4591
Balvu,Auzaji,LV-4591
Balvu,Briezeva,LV-4591
Balvu,Burceva,LV-4591
Balvu,Elksneva,LV-4591
Balvu,Mezarija,LV-4591
Balvu,Mozinki,LV-4591
Balvu,Murava,LV-4591
Balvu,Rubeni,LV-4591
Balvu,Vistusala,LV-4591
Balvu,Aizupe,LV-4592
Balvu,Akmensala,LV-4592
Balvu,Aviksi,LV-4592
Balvu,Brinkene,LV-4592
Balvu,Burtnieki,LV-4592
Balvu,Ciganova,LV-4592
Balvu,Dmitrijevka,LV-4592
Balvu,DukuLeva,LV-4592
Balvu,EgLeva,LV-4592
Balvu,EgLuciems,LV-4592
Balvu,Griva,LV-4592
Balvu,KiLi,LV-4592
Balvu,Lozdova,LV-4592
Balvu,Lukjanovka,LV-4592
Balvu,Malnusala,LV-4592
Balvu,Medvezevka,LV-4592
Balvu,Mezalauki,LV-4592
Balvu,Mezareja,LV-4592
Balvu,Orlova,LV-4592
Balvu,Osinovka,LV-4592
Balvu,Ozolova,LV-4592
Balvu,Ozolziles,LV-4592
Balvu,Petrovka,LV-4592
Balvu,Plesova,LV-4592
Balvu,Priedes,LV-4592
Balvu,Purlova,LV-4592
Balvu,sceglova,LV-4592
Balvu,Spickova,LV-4592
Balvu,Stigas,LV-4592
Balvu,sumkova,LV-4592
Balvu,Zaikova,LV-4592
Balvu,Zirgadobe,LV-4592
Balvu,Zobukalns,LV-4592
Balvu,Abrinas,LV-4595
Balvu,Ausala,LV-4595
Balvu,Begunova,LV-4595
Balvu,Belini,LV-4595
Balvu,Bokova,LV-4595
Balvu,Briezuciems,LV-4595
Balvu,Dambergi,LV-4595
Balvu,Denicova,LV-4595
Balvu,DukuLeva,LV-4595
Balvu,GrusLeva,LV-4595
Balvu,Kvasneva,LV-4595
Balvu,Ostrolidumi,LV-4595
Balvu,stikunova,LV-4595
Balvu,Stouberova,LV-4595
Balvu,Torkova,LV-4595
Bauskas,Berzkalni,LV-3901
Bauskas,Elektriki,LV-3901
Bauskas,Guntas,LV-3901
Bauskas,Janeikas,LV-3901
Bauskas,Jauncode,LV-3901
Bauskas,Jumprava,LV-3901
Bauskas,Musa,LV-3901
Bauskas,Ritausmas,LV-3901
Bauskas,Brunava,LV-3907
Bauskas,Budberga,LV-3907
Bauskas,ergLi,LV-3907
Bauskas,Grenctale,LV-3907
Bauskas,Ceraukste,LV-3908
Bauskas,Code,LV-3910
Bauskas,Dalini,LV-3910
Bauskas,Lambarte,LV-3913
Bauskas,adzuni,LV-3914
Bauskas,Berzi,LV-3914
Bauskas,Pastaliski,LV-3914
Bauskas,Jaunsaule,LV-3915
Bauskas,Ceplis,LV-3918
Bauskas,Mezotne,LV-3918
Bauskas,Garoza,LV-3926
Bauskas,Strelnieki,LV-3926
Bauskas,Davini,LV-3929
Bauskas,BirzgaLi,LV-3931
Bauskas,Brunaviski,LV-3931
Bauskas,Bukubirzs,LV-3931
Bauskas,KrievgaLi,LV-3931
Bauskas,Musa,LV-3931
Bauskas,Pace,LV-3931
Bauskas,Pamusa,LV-3931
Bauskas,Piragi,LV-3931
Bauskas,Pogranica,LV-3931
Bauskas,Uzvara,LV-3931
Bauskas,Likverteni,LV-3932
Bauskas,Vecsaule,LV-3932
Bauskas,Zvaigzne,LV-3932
Bauskas,Kudra,LV-3936
Bauskas,Ozolaine,LV-3936
Beverinas,Kauguri,LV-4224
Beverinas,Kaugurmuiza,LV-4224
Beverinas,Lici,LV-4224
Beverinas,Murmuiza,LV-4224
Beverinas,BrenguLi,LV-4245
Beverinas,Cempi,LV-4245
Beverinas,Trikata,LV-4731
Beverinas,udrinas,LV-4731
Brocenu,Emburga,LV-3851
Brocenu,Kalnsetas,LV-3851
Brocenu,Lielciecere,LV-3851
Brocenu,Oskalni,LV-3851
Brocenu,Blidene,LV-3852
Brocenu,Pilsblidene,LV-3852
Brocenu,Sturi,LV-3852
Brocenu,Remte,LV-3871
Brocenu,Gaiki,LV-3873
Brocenu,Lielsatiki,LV-3873
Brocenu,Satiki,LV-3873
Brocenu,Vecgaiki,LV-3873
Burtnieku,Burtnieki,LV-4206
Burtnieku,Matisi,LV-4210
Burtnieku,Vecate,LV-4211
Burtnieku,Pilati,LV-4219
Burtnieku,Rupnieki,LV-4219
Burtnieku,Valmiermuiza,LV-4219
Burtnieku,Lizdeni,LV-4232
Burtnieku,Renceni,LV-4232
Burtnieku,Daksti,LV-4712
Burtnieku,evele,LV-4712
Carnikavas,Carnikava,LV-2163
Carnikavas,Eimuri,LV-2163
Carnikavas,Garciems,LV-2163
Carnikavas,Garupe,LV-2163
Carnikavas,Gauja,LV-2163
Carnikavas,Kalngale,LV-2163
Carnikavas,Laveri,LV-2163
Carnikavas,Lilaste,LV-2163
Carnikavas,Mezciems,LV-2163
Carnikavas,Mezgarciems,LV-2163
Carnikavas,SiguLi,LV-2163
Cesu,Cesis,LV-4102
Cesu,Cesis,LV-4103
Cesu,Krivi,LV-4136
Cesu,MezmaLi,LV-4136
Cesu,RamuLi,LV-4136
Cesu,Ridzene,LV-4136
Cesu,Veismani,LV-4136
Cesvaines,Grasi,LV-4871
Cesvaines,Karkli,LV-4871
Cesvaines,Karzdaba,LV-4871
Cesvaines,KraukLi,LV-4880
Ciblas,Blonti,LV-5706
Ciblas,Bubini,LV-5706
Ciblas,Cabuli,LV-5706
Ciblas,codarani,LV-5706
Ciblas,DegLova,LV-5706
Ciblas,Dubrovka,LV-5706
Ciblas,Gutki,LV-5706
Ciblas,IerzeLova,LV-5706
Ciblas,Jakuci,LV-5706
Ciblas,Kreici,LV-5706
Ciblas,Liela Medisova,LV-5706
Ciblas,Maza Medisova,LV-5706
Ciblas,Morozovka,LV-5706
Ciblas,Ozorgi,LV-5706
Ciblas,Plaudisi,LV-5706
Ciblas,SilagaiLi,LV-5706
Ciblas,skinci,LV-5706
Ciblas,SkradeLi,LV-5706
Ciblas,TeLakolni,LV-5706
Ciblas,Vilceni,LV-5706
Ciblas,Vonogi,LV-5706
Ciblas,Balalaiki,LV-5709
Ciblas,Cibla,LV-5709
Ciblas,Degteri,LV-5709
Ciblas,Eversmuiza,LV-5709
Ciblas,Felicianova,LV-5709
Ciblas,Jurani,LV-5709
Ciblas,Kondrati,LV-5709
