state,city,zipcode
Alytus County,Bugoniu k.,64017
Alytus County,Druskininku k.,64017
Alytus County,Ezeryno k.,64017
Alytus County,Galintankos k.,64017
Alytus County,Galintenu k.,64017
Alytus County,Jaujakaimio k.,64017
Alytus County,Jociunu k.,64017
Alytus County,Klepociu k.,64017
Alytus County,Lizdu k.,64017
Alytus County,Lydekininku k.,64017
Alytus County,Makniunu k.,64017
Alytus County,Miezioniu k.,64017
Alytus County,Noskunu k.,64017
Alytus County,Pieriskiu k.,64017
Alytus County,Piliakalnio k.,64017
Alytus County,Raitininku k.,64017
Alytus County,Ryliskiu k.,64017
Alytus County,Savilioniu k.,64017
Alytus County,Tarucioniu k.,64017
Alytus County,Veismunu k.,64017
Alytus County,Vertelku k.,64017
Alytus County,zivulciskes k.,64017
Alytus County,Balninku k.,64021
Alytus County,Butrimiskiu k.,64021
Alytus County,Dubriu k.,64021
Alytus County,Dusnioniu k.,64021
Alytus County,Einoru k.,64021
Alytus County,Fermos k.,64021
Alytus County,Gecialaukio k.,64021
Alytus County,Geisciunu k.,64021
Alytus County,Kalnenu k.,64021
Alytus County,Kastriskiu k.,64021
Alytus County,Lanku k.,64021
Alytus County,Manciunu k.,64021
Alytus County,Nemunaicio k.,64021
Alytus County,Nemunaitis,64021
Alytus County,Obelaiciu k.,64021
Alytus County,Poteroniu k.,64021
Alytus County,Sudvaju k.,64021
Alytus County,Uzupiu k.,64021
Alytus County,Vangeloniu k.,64021
Alytus County,Arciskoniu k.,64025
Alytus County,Balkasodzio k.,64025
Alytus County,Balkunu k.,64025
Alytus County,Bendriu k.,64025
Alytus County,Burbiskiu k.,64025
Alytus County,Cigoniskiu k.,64025
Alytus County,Dapkiskiu k.,64025
Alytus County,Dirmiskiu k.,64025
Alytus County,Geistariskiu k.,64025
Alytus County,Geistaru k.,64025
Alytus County,Geistaruku k.,64025
Alytus County,Gudiniskiu k.,64025
Alytus County,Kurnenu k.,64025
Alytus County,Kurtiniskiu k.,64025
Alytus County,Laburdiskiu k.,64025
Alytus County,Laukinciu k.,64025
Alytus County,Laukintuku k.,64025
Alytus County,Manciunu k.,64025
Alytus County,Mankunu k.,64025
Alytus County,Maslauciskiu k.,64025
Alytus County,Milastoniu k.,64025
Alytus County,Miroslavo k.,64025
Alytus County,Mociskenu k.,64025
Alytus County,Obelijos k.,64025
Alytus County,Padirmiskio k.,64025
Alytus County,Plentos k.,64025
Alytus County,Pupasodzio k.,64025
Alytus County,Rozuciu k.,64025
Alytus County,SB ?saltinelis?,64025
Alytus County,Seimeniskiu k.,64025
Alytus County,Striminos k.,64025
Alytus County,Tolkunu k.,64025
Alytus County,Vankiskiu k.,64025
Alytus County,Vovu k.,64025
Alytus County,Zizenu k.,64025
Alytus County,Atesninku k.,64029
Alytus County,Buckunu k.,64029
Alytus County,Cigoniskiu k.,64029
Alytus County,Kauku l k.,64029
Alytus County,Kauku ll k.,64029
Alytus County,Kumeciu k.,64029
Alytus County,Obelninkeliu k.,64029
Alytus County,Obelninku k.,64029
Alytus County,Obelytes k.,64029
Alytus County,Papeciu k.,64029
Alytus County,Parecenu k.,64029
Alytus County,Persekininku k.,64029
Alytus County,Remeikiu k.,64029
Alytus County,Varnagiriu k.,64029
Alytus County,Viesnagiu k.,64029
Alytus County,Aleknoniu k.,64037
Alytus County,Angininku k.,64037
Alytus County,Atesninku k.,64037
Alytus County,Atesnykeliu k.,64037
Alytus County,azuoliniu k.,64037
Alytus County,Bambininku k.,64037
Alytus County,Bazavos k.,64037
Alytus County,Buktininku k.,64037
Alytus County,Giluiciu k.,64037
Alytus County,Gluosninku k.,64037
Alytus County,Grazuliu k.,64037
Alytus County,Kaimynu k.,64037
Alytus County,Kalesninku k.,64037
Alytus County,Kavalciuku k.,64037
Alytus County,Kolonistu k.,64037
Alytus County,Komisaruvkos k.,64037
Alytus County,Litvanciskiu k.,64037
Alytus County,Marinkos k.,64037
Alytus County,Mergalaukio k.,64037
Alytus County,Metelytes k.,64037
Alytus County,Ostampo k.,64037
Alytus County,Pasimniu k.,64037
Alytus County,Ponkiskiu k.,64037
Alytus County,Radastu k.,64037
Alytus County,sarkiskiu k.,64037
Alytus County,Saulenu k.,64037
Alytus County,Simnas,64037
Alytus County,Skituriu k.,64037
Alytus County,Skovagaliu k.,64037
Alytus County,Spernios k.,64037
Alytus County,Zailiu k.,64037
Alytus County,zuvintu k.,64037
Alytus County,Aleknoniu k.,64041
Alytus County,Arminu l k.,64041
Alytus County,Balkunu k.,64041
Alytus County,ciurlioniu k.,64041
Alytus County,Dapkiskiu k.,64041
Alytus County,Daugirdu k.,64041
Alytus County,Dingiskiu k.,64041
Alytus County,Dirvonu k.,64041
Alytus County,Grinkiskiu k.,64041
Alytus County,Gudeliu k.,64041
Alytus County,Krekstenu k.,64041
Alytus County,Krokialaukis,64041
Alytus County,Krokininku k.,64041
Alytus County,Liepakoju k.,64041
Alytus County,Liuklingenu k.,64041
Alytus County,Mastalieriu k.,64041
Alytus County,Navininku k.,64041
Alytus County,Persekininku k.,64041
Alytus County,Posnios k.,64041
Alytus County,Radastu k.,64041
Alytus County,Santaikos k.,64041
Alytus County,Sapatiskiu k.,64041
Alytus County,sipultiskiu k.,64041
Alytus County,siugzdu k.,64041
Alytus County,Struogiskiu k.,64041
Alytus County,Varanausko k.,64041
Alytus County,Vardos k.,64041
Alytus County,Varnagiriu k.,64041
Alytus County,Verebieju k.,64041
Alytus County,Arminu k.,64045
Alytus County,Barkuniskiu k.,64045
Alytus County,Cibilieku k.,64045
Alytus County,ciziku k.,64045
Alytus County,Duselninku k.,64045
Alytus County,Jackoniu k.,64045
Alytus County,Kabiniu k.,64045
Alytus County,Kalesniniku k.,64045
Alytus County,Kirmeliskiu k.,64045
Alytus County,Naujosios udrijos k.,64045
Alytus County,Paberzines k.,64045
Alytus County,Pakasavo k.,64045
Alytus County,Persekes k.,64045
Alytus County,udrijos k.,64045
Alytus County,Butkunu k.,64053
Alytus County,Dubenu k.,64053
Alytus County,Dubiu k.,64053
Alytus County,Geniu k.,64053
Alytus County,Junoniu k.,64053
Alytus County,Karklynu k.,64053
Alytus County,Kelmanoniu k.,64053
Alytus County,Paplansku k.,64053
Alytus County,Raudonikiu k.,64053
Alytus County,Rutkos k.,64053
Alytus County,Taukotiskiu k.,64053
Alytus County,Vytautiskiu k.,64053
Alytus County,Aleksandravos k.,64057
Alytus County,Kulabiskio k.,64057
Alytus County,Misiskiu k.,64057
Alytus County,Pievagaliu k.,64057
Alytus County,Punios k.,64057
Alytus County,Staniavos k.,64057
Alytus County,Strielciu k.,64057
Alytus County,zagariu k.,64057
Alytus County,Apyneliu k.,64061
Alytus County,Azuolenu k.,64061
Alytus County,Buriskiu k.,64061
Alytus County,Butrimiskiu k.,64061
Alytus County,Butrimonys,64061
Alytus County,Darbalaukio k.,64061
Alytus County,Dudiskiu k.,64061
Alytus County,Dukiskiu k.,64061
Alytus County,Eiciunu k.,64061
Alytus County,Eigeloniu k.,64061
Alytus County,Gailiakiemio k.,64061
Alytus County,Geruliu k.,64061
Alytus County,Greikoniu k.,64061
Alytus County,Griskoniu k.,64061
Alytus County,Janaukos k.,64061
Alytus County,Kedoniu k.,64061
Alytus County,Klydzioniu k.,64061
Alytus County,Leoniskiu k.,64061
Alytus County,Likiskiu k.,64061
Alytus County,Maziunu k.,64061
Alytus County,Navasodu k.,64061
Alytus County,Olendernes k.,64061
Alytus County,Pabaliu k.,64061
Alytus County,Pikuskiu k.,64061
Alytus County,Plasapninku k.,64061
Alytus County,Ratininku k.,64061
Alytus County,Silvanavos k.,64061
Alytus County,Trakininku k.,64061
Alytus County,Vanageliu k.,64061
Alytus County,zadiskiu k.,64061
Alytus County,zaliosios k.,64061
Alytus County,Adamoniu k.,64065
Alytus County,Ardiskiu k.,64065
Alytus County,Gajauciskio k.,64065
Alytus County,Gemaitiskiu k.,64065
Alytus County,Gerkiskiu k.,64065
Alytus County,Jurkioniu k.,64065
Alytus County,Karvelninku k.,64065
Alytus County,Keru k.,64065
Alytus County,Kruziunu k.,64065
Alytus County,Kulabiskio k.,64065
Alytus County,Medukstos k.,64065
Alytus County,Navasiolku k.,64065
Alytus County,Norgeliskiu k.,64065
Alytus County,Padvariskiu k.,64065
Alytus County,Paliepiu k.,64065
Alytus County,Panemuninkeliu k.,64065
Alytus County,Peckunu k.,64065
Alytus County,Raganiskiu k.,64065
Alytus County,Raizavos k.,64065
Alytus County,Raiziu k.,64065
Alytus County,Rauboniu k.,64065
Alytus County,SB ?Dzukija?,64065
Alytus County,SB ?Versme?,64065
Alytus County,Silgioniu k.,64065
Alytus County,Strielciu k.,64065
Alytus County,Taucioniu k.,64065
Alytus County,Vaidaugu k.,64065
Alytus County,Vaisodziu k.,64065
Alytus County,Vaisupio k.,64065
Alytus County,Valiunu k.,64065
Alytus County,zagariu k.,64065
Alytus County,ziuku k.,64065
Alytus County,Aleksandravos k.,64069
Alytus County,Anykstenu k.,64069
Alytus County,Bundziu k.,64069
Alytus County,ciziunu k.,64069
Alytus County,Dusmeneliu k.,64069
Alytus County,Eigeloniu k.,64069
Alytus County,Eigirdoniu k.,64069
Alytus County,Einoroniu k.,64069
Alytus County,Juncioniu k.,64069
Alytus County,Jurkoniu k.,64069
Alytus County,Kaniuku k.,64069
Alytus County,Kazimieravo k.,64069
Alytus County,Krumiju k.,64069
Alytus County,Lacioniu k.,64069
Alytus County,Lelioniu k.,64069
Alytus County,Liesioniu k.,64069
Alytus County,Liubartiskiu k.,64069
Alytus County,Mickunavos k.,64069
Alytus County,Mikalavo k.,64069
Alytus County,Pasilio k.,64069
Alytus County,Paskuniskiu k.,64069
Alytus County,Pavarenio k.,64069
Alytus County,Petravinos k.,64069
Alytus County,Pivasiunu k.,64069
Alytus County,Remesiskiu k.,64069
Alytus County,Stanuliskiu k.,64069
Alytus County,Statkiskiu k.,64069
Alytus County,Sudvariskiu k.,64069
Alytus County,Teletnyku k.,64069
Alytus County,utos k.,64069
Alytus County,Uzukalniu k.,64069
Alytus County,Vanzadiskiu k.,64069
Alytus County,Liepines k.,67067
Kaunas County,Druskininkai,66001
Kaunas County,Gailiunu k.,66001
Kaunas County,Gruto k.,66001
Kaunas County,Jaskoniu k.,66001
Kaunas County,Kermusijos k.,66001
Kaunas County,Latezerio k.,66001
Kaunas County,Masnyciu k.,66001
Kaunas County,Miciunu k.,66001
Kaunas County,Naujasodes k.,66001
Kaunas County,Neravu k.,66001
Kaunas County,Randamoniu k.,66001
Kaunas County,Ringeliskes k.,66001
Kaunas County,SB ?Dainava?,66001
Kaunas County,SB ?Raigardas?,66001
Kaunas County,Snaigupes k.,66001
Kaunas County,svendubres k.,66001
Kaunas County,ziogeliu k.,66001
Kaunas County,Neravu k.,66007
Kaunas County,SB ?Papartis?,66007
Kaunas County,Vieciunu k.,66007
Kaunas County,Barzdziunu k.,67027
Kaunas County,Berziniu k.,67027
Kaunas County,cerniausku k.,67027
Kaunas County,Cimaniunu k.,67027
Kaunas County,Degesiu k.,67027
Kaunas County,Didziasalio k.,67027
Kaunas County,Drapaliu k.,67027
Kaunas County,Druskininkeliu k.,67027
Kaunas County,Dulgininku k.,67027
Kaunas County,Guobiniu k.,67027
Kaunas County,Janavo k.,67027
Kaunas County,Jovaisiu k.,67027
Kaunas County,Kamorunu k.,67027
Kaunas County,Karalinavos k.,67027
Kaunas County,Kaziuliu k.,67027
Kaunas County,Leipalingio k.,67027
Kaunas County,Leipalingis,67027
Kaunas County,Liepiskiu k.,67027
Kaunas County,Margu k.,67027
Kaunas County,Mazoniu k.,67027
Kaunas County,Panemunes k.,67027
Kaunas County,Paseires k.,67027
Kaunas County,Radviloniu k.,67027
Kaunas County,Raudonikiu k.,67027
Kaunas County,Ricieliu k.,67027
Kaunas County,Saltoniskes k.,67027
Kaunas County,saulenu k.,67027
Kaunas County,Savanoriu k.,67027
Kaunas County,Straciunu k.,67027
Kaunas County,Taikunu k.,67027
Kaunas County,Tautenu k.,67027
Kaunas County,Vaiksnoriskes k.,67027
Kaunas County,Varnenu k.,67027
Kaunas County,Versiu k.,67027
Kaunas County,Vileikiu k.,67027
Kaunas County,Vilkanastru k.,67027
Kaunas County,Vilkininku k.,67027
Kaunas County,Voveriu k.,67027
Kaunas County,Zasciuniskes k.,67027
Kaunas County,Baltosios Ancios k.,67035
Kaunas County,Bugiedos k.,67035
Kaunas County,Dirzu k.,67035
Kaunas County,Gerdasiu k.,67035
Kaunas County,Guroniu k.,67035
Kaunas County,Krivoniu k.,67035
Kaunas County,Lipliunu k.,67035
Kaunas County,Maceviciu k.,67035
Kaunas County,Mizaru k.,67035
Kaunas County,Simaniskes k.,67035
Kaunas County,Sirguskes k.,67035
Kaunas County,Sventijansko k.,67035
Kaunas County,Varviskes k.,67035
Klaipeda County,Aukstakalniu k.,67001
Klaipeda County,Avizoniu k.,67001
Klaipeda County,Bajoriskiu k.,67001
Klaipeda County,Bevirsiu k.,67001
Klaipeda County,Budos k.,67001
Klaipeda County,Buktos k.,67001
Klaipeda County,Buniskiu k.,67001
Klaipeda County,Burbiskiu k.,67001
Klaipeda County,Dumblio k.,67001
Klaipeda County,Dyviliskiu k.,67001
Klaipeda County,Galiniu k.,67001
Klaipeda County,Gilbiecio k.,67001
Klaipeda County,Giraiteliu k.,67001
Klaipeda County,Janaslavo k.,67001
Klaipeda County,Juozapavo k.,67001
Klaipeda County,Jurciunu k.,67001
Klaipeda County,Kaimeliu k.,67001
Klaipeda County,Kasteliskiu k.,67001
Klaipeda County,Katkiskes k.,67001
Klaipeda County,Kukliu k.,67001
Klaipeda County,Lazdijai,67001
Klaipeda County,Lazdiju k.,67001
Klaipeda County,Leonordavo k.,67001
Klaipeda County,Marciukoniu k.,67001
Klaipeda County,Nekrunu k.,67001
Klaipeda County,Nemajunu k.,67001
Klaipeda County,Neravu k.,67001
Klaipeda County,Padumbliu k.,67001
Klaipeda County,Palazdiju k.,67001
Klaipeda County,Panarves k.,67001
Klaipeda County,Papalazdiju k.,67001
Klaipeda County,sadziunu k.,67001
Klaipeda County,Salu k.,67001
Klaipeda County,Staidaru k.,67001
Klaipeda County,sulneliu k.,67001
Klaipeda County,Tarnaukos k.,67001
Klaipeda County,udininku k.,67001
Klaipeda County,Viestartu k.,67001
Klaipeda County,zemaitkiemio k.,67001
Klaipeda County,Agarinu k.,67006
Klaipeda County,Babru k.,67006
Klaipeda County,Baksiu k.,67006
Klaipeda County,Barciu k.,67006
Klaipeda County,Burakavo k.,67006
Klaipeda County,Ezereliu k.,67006
Klaipeda County,Giraites k.,67006
Klaipeda County,Grikapalio k.,67006
Klaipeda County,Janenu k.,67006
Klaipeda County,Kirtiliskes k.,67006
Klaipeda County,Marciukoniu k.,67006
Klaipeda County,Mikyciu k.,67006
Klaipeda County,Nemajunu k.,67006
Klaipeda County,Petraviciu k.,67006
Klaipeda County,Posnios k.,67006
Klaipeda County,Prapuntu k.,67006
Klaipeda County,Raistu k.,67006
Klaipeda County,Sabinavo k.,67006
Klaipeda County,Staigunu k.,67006
Klaipeda County,sventezerio k.,67006
Klaipeda County,Teizininku k.,67006
Klaipeda County,Teizu k.,67006
Klaipeda County,zaliskes k.,67006
Klaipeda County,Zebrenu k.,67006
Klaipeda County,Akuociu k.,67010
Klaipeda County,Bagdanoniu k.,67010
Klaipeda County,Barauciskes k.,67010
Klaipeda County,Barciunu k.,67010
Klaipeda County,Bestraigiskes k.,67010
Klaipeda County,Bukauciu k.,67010
Klaipeda County,Cibuliu k.,67010
Klaipeda County,Cijuniskes k.,67010
Klaipeda County,Gervenu k.,67010
Klaipeda County,Gincioniu k.,67010
Klaipeda County,Jonkiskio k.,67010
Klaipeda County,Juozapaviciu k.,67010
Klaipeda County,Kudrineliu k.,67010
Klaipeda County,Lapsiu k.,67010
Klaipeda County,Linksmosios k.,67010
Klaipeda County,Mankuneliu k.,67010
Klaipeda County,Miesto Kolonijos k.,67010
Klaipeda County,Mockoniu k.,67010
Klaipeda County,Nakruniskes k.,67010
Klaipeda County,Norageliu k.,67010
Klaipeda County,Oktos k.,67010
Klaipeda County,Onciskiu k.,67010
Klaipeda County,Paliunu k.,67010
Klaipeda County,Parockes k.,67010
Klaipeda County,Paserninku k.,67010
Klaipeda County,Posnios k.,67010
Klaipeda County,Raganiskes k.,67010
Klaipeda County,Rockiu k.,67010
Klaipeda County,Roiciu k.,67010
Klaipeda County,Rusoniu k.,67010
Klaipeda County,Seiliunu k.,67010
Klaipeda County,Seirijai,67010
Klaipeda County,Seirijociu k.,67010
Klaipeda County,silaiciu k.,67010
Klaipeda County,Statiskiu k.,67010
Klaipeda County,Straigiskes k.,67010
Klaipeda County,Straigiu k.,67010
Klaipeda County,Sutres k.,67010
Klaipeda County,Vaickuniskes k.,67010
Klaipeda County,Vainiunu k.,67010
Klaipeda County,Vozbuciu k.,67010
Klaipeda County,zagariu k.,67010
Klaipeda County,Buciniskes k.,67014
Klaipeda County,Dubrovu k.,67014
Klaipeda County,Gudoniu k.,67014
Klaipeda County,Krikstoniu k.,67014
Klaipeda County,Kuciuliskes k.,67014
Klaipeda County,Makariskes k.,67014
Klaipeda County,Mangaroto k.,67014
Klaipeda County,slapiku k.,67014
Klaipeda County,zilviciu k.,67014
Klaipeda County,Aleksejiskes k.,67019
Klaipeda County,Avizieniu k.,67019
Klaipeda County,Babru k.,67019
Klaipeda County,Bajoriskes k.,67019
Klaipeda County,Buteliunu k.,67019
Klaipeda County,Demeniskiu k.,67019
Klaipeda County,Gegutes k.,67019
Klaipeda County,Kanauku k.,67019
Klaipeda County,Mikabaliu k.,67019
Klaipeda County,Naujasodzio k.,67019
Klaipeda County,Paliunu k.,67019
Klaipeda County,slavantu k.,67019
Klaipeda County,Spartu k.,67019
Klaipeda County,Vabaliunu k.,67019
Klaipeda County,Abarausku k.,67027
Klaipeda County,Bertasiunu k.,67027
Klaipeda County,Dvarciskes k.,67027
Klaipeda County,Juskoniu k.,67027
Klaipeda County,Kuoloniu k.,67027
Klaipeda County,Mikalinos k.,67027
Klaipeda County,Neliuboniu k.,67027
Klaipeda County,Norkunu k.,67027
Klaipeda County,Paliepio k.,67027
Klaipeda County,Saluciu k.,67027
Klaipeda County,sapuru k.,67027
Klaipeda County,Senkoniu k.,67027
Klaipeda County,Smaliskes k.,67027
Klaipeda County,sutroniu k.,67027
Klaipeda County,Valanciunu k.,67027
Klaipeda County,Viktarino k.,67027
Klaipeda County,Alekniskiu k.,67039
Klaipeda County,Burbu k.,67039
Klaipeda County,Dumbliausku k.,67039
Klaipeda County,Gerveliu k.,67039
Klaipeda County,Gryckavo k.,67039
Klaipeda County,Ivosku k.,67039
Klaipeda County,Janciuliu k.,67039
Klaipeda County,Jezdo k.,67039
Klaipeda County,Kalviu k.,67039
Klaipeda County,Kapciamiestis,67039
Klaipeda County,Kareivoniu k.,67039
Klaipeda County,Kauknorio k.,67039
Klaipeda County,Kuodziu k.,67039
Klaipeda County,Menciskes k.,67039
Klaipeda County,Mikaliskes k.,67039
Klaipeda County,Nasutu k.,67039
Klaipeda County,Padumbliu k.,67039
Klaipeda County,Palacioniu k.,67039
Klaipeda County,Paveisininku k.,67039
Klaipeda County,Pertako k.,67039
Klaipeda County,Purviniu k.,67039
Klaipeda County,Stalu k.,67039
Klaipeda County,Subaciu k.,67039
Klaipeda County,Vainiunu k.,67039
Klaipeda County,Valentu k.,67039
Klaipeda County,Volsku k.,67039
Klaipeda County,zmirkliu k.,67039
Klaipeda County,Ancios k.,67043
Klaipeda County,Aradninku k.,67043
Klaipeda County,Aukstadvario k.,67043
Klaipeda County,Barciu k.,67043
Klaipeda County,Barteliu k.,67043
Klaipeda County,Berziniu k.,67043
Klaipeda County,civoniu k.,67043
Klaipeda County,Dainaviskiu k.,67043
Klaipeda County,Galstu k.,67043
Klaipeda County,Galves k.,67043
Klaipeda County,Gudeliu k.,67043
Klaipeda County,Gulbiniskes k.,67043
Klaipeda County,Ilgininku k.,67043
Klaipeda County,Jakoniu k.,67043
Klaipeda County,Juskoniu k.,67043
Klaipeda County,Kailiniu k.,67043
Klaipeda County,Kalveliu k.,67043
Klaipeda County,Klepociu k.,67043
Klaipeda County,Laibagaliu k.,67043
Klaipeda County,Meciunu k.,67043
Klaipeda County,Naviku k.,67043
Klaipeda County,Novartiskes k.,67043
Klaipeda County,Paliunu k.,67043
Klaipeda County,Paliunu ll k.,67043
Klaipeda County,Pateru k.,67043
Klaipeda County,Paveisieju k.,67043
Klaipeda County,Petrosku k.,67043
Klaipeda County,Radviloniu k.,67043
Klaipeda County,Rudos k.,67043
Klaipeda County,sadziunu k.,67043
Klaipeda County,Saknevos k.,67043
Klaipeda County,Sapiegiskiu k.,67043
Klaipeda County,Semosku k.,67043
Klaipeda County,Smarliunu k.,67043
Klaipeda County,Snaigyno k.,67043
Klaipeda County,Stankunu k.,67043
Klaipeda County,Vainezerio k.,67043
Klaipeda County,Veisiejai,67043
Klaipeda County,Vytautu k.,67043
Klaipeda County,Akmeniu k.,67047
Klaipeda County,Briniu k.,67047
Klaipeda County,Kalediskiu k.,67047
Klaipeda County,Kazaniu k.,67047
Klaipeda County,Kuciunu k.,67047
Klaipeda County,Miskiniu k.,67047
Klaipeda County,Pazapsiu k.,67047
Klaipeda County,Puodziskes k.,67047
Klaipeda County,Salociu k.,67047
Klaipeda County,sulneliu k.,67047
Klaipeda County,Astriosios Kirsnos k.,67055
Klaipeda County,Bielenu k.,67055
Klaipeda County,Bilvyciu k.,67055
Klaipeda County,Budviecio k.,67055
Klaipeda County,Bulotiskes k.,67055
Klaipeda County,Dainaveles k.,67055
Klaipeda County,Derviniu k.,67055
Klaipeda County,Dzuku k.,67055
Klaipeda County,Gurciskes k.,67055
Klaipeda County,Jeseniaukos k.,67055
Klaipeda County,Kelmaiciu k.,67055
Klaipeda County,Kybartu k.,67055
Klaipeda County,Mastaukos k.,67055
Klaipeda County,Natalinos k.,67055
Klaipeda County,Pagrudu k.,67055
Klaipeda County,Paliunu k.,67055
Klaipeda County,Paparteliu k.,67055
Klaipeda County,Strumbagalves k.,67055
Klaipeda County,Varnakampio k.,67055
Klaipeda County,Vidzgailu k.,67055
