state,city,zipcode
Gyor-Moson-Sopron,Petohaza,9443
Gyor-Moson-Sopron,Fertoszentmiklos,9444
Gyor-Moson-Sopron,Ebergoc,9451
Gyor-Moson-Sopron,Rojtokmuzsaj,9451
Gyor-Moson-Sopron,Lovo,9461
Gyor-Moson-Sopron,Volcsej,9462
Gyor-Moson-Sopron,Sopronhorpacs,9463
Gyor-Moson-Sopron,Und,9464
Gyor-Moson-Sopron,Nemesker,9471
Gyor-Moson-Sopron,ujker,9472
Gyor-Moson-Sopron,Egyhazasfalu,9473
Gyor-Moson-Sopron,Gyaloka,9474
Gyor-Moson-Sopron,Szakony,9474
Gyor-Moson-Sopron,Repcevis,9475
Gyor-Moson-Sopron,Zsira,9476
Gyor-Moson-Sopron,Pinnye,9481
Gyor-Moson-Sopron,Nagylozs,9482
Gyor-Moson-Sopron,Sopronkovesd,9483
Gyor-Moson-Sopron,Pereszteg,9484
Gyor-Moson-Sopron,Nagycenk,9485
Gyor-Moson-Sopron,Hidegseg,9491
Gyor-Moson-Sopron,Fertohomok,9492
Gyor-Moson-Sopron,Fertoboz,9493
Gyor-Moson-Sopron,Sopron,9494
Gyor-Moson-Sopron,Kophaza,9495
Hajdu-Bihar,Debrecen,4000
Hajdu-Bihar,Debrecen,4002
Hajdu-Bihar,Debrecen,4024
Hajdu-Bihar,Debrecen,4025
Hajdu-Bihar,Debrecen,4026
Hajdu-Bihar,Debrecen,4027
Hajdu-Bihar,Debrecen,4028
Hajdu-Bihar,Debrecen,4029
Hajdu-Bihar,Debrecen,4030
Hajdu-Bihar,Debrecen,4031
Hajdu-Bihar,Debrecen,4032
Hajdu-Bihar,Debrecen,4033
Hajdu-Bihar,Debrecen,4034
Hajdu-Bihar,Debrecen,4042
Hajdu-Bihar,Balmazujvaros,4060
Hajdu-Bihar,Debrecen,4063
Hajdu-Bihar,Nagyhegyes,4064
Hajdu-Bihar,ujszentmargita,4065
Hajdu-Bihar,Tiszacsege,4066
Hajdu-Bihar,Egyek,4067
Hajdu-Bihar,Egyek,4069
Hajdu-Bihar,Hortobagy,4071
Hajdu-Bihar,Hajduboszormeny,4074
Hajdu-Bihar,Gorbehaza,4075
Hajdu-Bihar,Debrecen,4078
Hajdu-Bihar,Debrecen,4079
Hajdu-Bihar,Hajdunanas,4080
Hajdu-Bihar,Hajdunanas,4085
Hajdu-Bihar,Hajduboszormeny,4086
Hajdu-Bihar,Hajdudorog,4087
Hajdu-Bihar,Polgar,4090
Hajdu-Bihar,Folyas,4095
Hajdu-Bihar,ujtikos,4096
Hajdu-Bihar,Tiszagyulahaza,4097
Hajdu-Bihar,Berettyoujfalu,4100
Hajdu-Bihar,Biharkeresztes,4110
Hajdu-Bihar,Bojt,4114
Hajdu-Bihar,artand,4115
Hajdu-Bihar,Berekboszormeny,4116
Hajdu-Bihar,Told,4117
Hajdu-Bihar,Mezopeterd,4118
Hajdu-Bihar,Vancsod,4119
Hajdu-Bihar,Szentpeterszeg,4121
Hajdu-Bihar,Gaborjan,4122
Hajdu-Bihar,Hencida,4123
Hajdu-Bihar,Esztar,4124
Hajdu-Bihar,Pocsaj,4125
Hajdu-Bihar,Kismarja,4126
Hajdu-Bihar,Nagykereki,4127
Hajdu-Bihar,Bedo,4128
Hajdu-Bihar,Derecske,4130
Hajdu-Bihar,Tepe,4132
Hajdu-Bihar,Konyar,4133
Hajdu-Bihar,Mezosas,4134
Hajdu-Bihar,Korosszegapati,4135
Hajdu-Bihar,Korosszakal,4136
Hajdu-Bihar,Magyarhomorog,4137
Hajdu-Bihar,Komadi,4138
Hajdu-Bihar,Furta,4141
Hajdu-Bihar,Zsaka,4142
Hajdu-Bihar,Vekerd,4143
Hajdu-Bihar,Darvas,4144
Hajdu-Bihar,Csokmo,4145
Hajdu-Bihar,ujiraz,4146
Hajdu-Bihar,Puspokladany,4150
Hajdu-Bihar,Barand,4161
Hajdu-Bihar,Szerep,4162
Hajdu-Bihar,Szerep,4163
Hajdu-Bihar,Bakonszeg,4164
Hajdu-Bihar,Sarretudvari,4171
Hajdu-Bihar,Biharnagybajom,4172
Hajdu-Bihar,Nagyrabe,4173
Hajdu-Bihar,Bihartorda,4174
Hajdu-Bihar,Bihardancshaza,4175
Hajdu-Bihar,Sap,4176
Hajdu-Bihar,Foldes,4177
Hajdu-Bihar,Nadudvar,4181
Hajdu-Bihar,Kaba,4183
Hajdu-Bihar,Tetetlen,4184
Hajdu-Bihar,Hajduszoboszlo,4200
Hajdu-Bihar,Ebes,4211
Hajdu-Bihar,Hajduszovat,4212
Hajdu-Bihar,Hajduboszormeny,4220
Hajdu-Bihar,Hajduboszormeny,4224
Hajdu-Bihar,Debrecen,4225
Hajdu-Bihar,Bocskaikert,4241
Hajdu-Bihar,Hajduhadhaz,4242
Hajdu-Bihar,Teglas,4243
Hajdu-Bihar,Hajdusamson,4251
Hajdu-Bihar,Nyiradony,4252
Hajdu-Bihar,Nyiradony,4253
Hajdu-Bihar,Nyiradony,4254
Hajdu-Bihar,Nyiracsad,4262
Hajdu-Bihar,Nyirmartonfalva,4263
Hajdu-Bihar,Nyirabrany,4264
Hajdu-Bihar,Fulop,4266
Hajdu-Bihar,Mikepercs,4271
Hajdu-Bihar,Sarand,4272
Hajdu-Bihar,Hajdubagos,4273
Hajdu-Bihar,Hosszupalyi,4274
Hajdu-Bihar,Monostorpalyi,4275
Hajdu-Bihar,Letavertes,4281
Hajdu-Bihar,Letavertes,4283
Hajdu-Bihar,Kokad,4284
Hajdu-Bihar,almosd,4285
Hajdu-Bihar,Bagamer,4286
Hajdu-Bihar,Vamospercs,4287
Hajdu-Bihar,ujleta,4288
Heves,Hatvan,3000
Heves,Kerekharaszt,3009
Heves,Hered,3011
Heves,Nagykokenyes,3012
Heves,Ecsed,3013
Heves,Hort,3014
Heves,Csany,3015
Heves,Boldog,3016
Heves,Lorinci,3021
Heves,Lorinci,3022
Heves,Petofibanya,3023
Heves,Lorinci,3024
Heves,Zagyvaszanto,3031
Heves,Apc,3032
Heves,Rozsaszentmarton,3033
Heves,Szucsi,3034
Heves,Gyongyospata,3035
Heves,Gyongyostarjan,3036
Heves,Gyongyos,3200
Heves,Gyongyosoroszi,3211
Heves,Gyongyoshalasz,3212
Heves,Atkar,3213
Heves,Nagyrede,3214
Heves,Gyongyos,3221
Heves,Gyongyossolymos,3231
Heves,Gyongyos,3232
Heves,Gyongyos,3233
Heves,Matraszentimre,3234
Heves,Matraszentimre,3235
Heves,Parad,3240
Heves,Paradsasvar,3242
Heves,Bodony,3243
Heves,Parad,3244
Heves,Recsk,3245
Heves,Matraderecske,3246
Heves,Matraballa,3247
Heves,Ivad,3248
Heves,Petervasara,3250
Heves,Erdokovesd,3252
Heves,Istenmezeje,3253
Heves,Varaszo,3254
Heves,Fedemes,3255
Heves,Kisfuzes,3256
Heves,Bukkszenterzsebet,3257
Heves,Tarnalelesz,3258
Heves,Szentdomonkos,3259
Heves,Abasar,3261
Heves,Palosvorosmart,3261
Heves,Markaz,3262
Heves,Domoszlo,3263
Heves,Kisnana,3264
Heves,Vecs,3265
Heves,Visonta,3271
Heves,Visonta,3272
Heves,Halmajugra,3273
Heves,Ludas,3274
Heves,Detk,3275
Heves,Karacsond,3281
Heves,Nagyfuged,3282
Heves,Tarnazsadany,3283
Heves,Tarnamera,3284
Heves,Vamosgyork,3291
Heves,Adacs,3292
Heves,Visznek,3293
Heves,Tarnaors,3294
Heves,Erk,3295
Heves,Zarank,3296
Heves,Eger,3300
Heves,Egerbakta,3321
Heves,Hevesaranyos,3322
Heves,Szarvasko,3323
Heves,Felsotarkany,3324
Heves,Noszvaj,3325
Heves,Ostoros,3326
Heves,Novaj,3327
Heves,Egerszolat,3328
Heves,Tarnaszentmaria,3331
Heves,Sirok,3332
Heves,Terpes,3333
Heves,Szajla,3334
Heves,Bukkszek,3335
Heves,Bator,3336
Heves,Egerbocs,3337
Heves,Egercsehi,3341
Heves,Szucs,3341
Heves,Bekolce,3343
Heves,Mikofalva,3344
Heves,Monosbel,3345
Heves,Belapatfalva,3346
Heves,Bukkszentmarton,3346
Heves,Balaton,3347
Heves,Szilvasvarad,3348
Heves,Nagyvisnyo,3349
Heves,Kal,3350
Heves,Verpelet,3351
Heves,Feldebro,3352
Heves,Aldebro,3353
Heves,Tofalu,3354
Heves,Kapolna,3355
Heves,Kompolt,3356
Heves,Nagyut,3357
Heves,Erdotelek,3358
Heves,Tenk,3359
Heves,Heves,3360
Heves,Boconad,3368
Heves,Tarnabod,3369
Heves,atany,3371
Heves,Komlo,3372
Heves,Besenyotelek,3373
Heves,Dormand,3374
Heves,Mezotarkany,3375
Heves,Szihalom,3377
Heves,Mezoszemere,3378
Heves,Egerfarmos,3379
Heves,Pely,3381
Heves,Tarnaszentmiklos,3382
Heves,Hevesvezekeny,3383
Heves,Kiskore,3384
Heves,Tiszanana,3385
Heves,Sarud,3386
Heves,ujlorincfalva,3387
Heves,Poroszlo,3388
Heves,Fuzesabony,3390
Heves,Egerszalok,3394
Heves,Demjen,3395
Heves,Kerecsend,3396
Heves,Maklar,3397
Heves,Nagytalya,3398
Heves,Andornaktalya,3399
Jasz-Nagykun-Szolnok,Szolnok,5000
Jasz-Nagykun-Szolnok,Szolnok,5008
Jasz-Nagykun-Szolnok,Zagyvarekas,5051
Jasz-Nagykun-Szolnok,ujszasz,5052
Jasz-Nagykun-Szolnok,Szaszberek,5053
Jasz-Nagykun-Szolnok,Jaszalsoszentgyorgy,5054
Jasz-Nagykun-Szolnok,Jaszladany,5055
Jasz-Nagykun-Szolnok,Tiszasuly,5061
Jasz-Nagykun-Szolnok,Kotelek,5062
Jasz-Nagykun-Szolnok,Hunyadfalva,5063
Jasz-Nagykun-Szolnok,Csataszog,5064
Jasz-Nagykun-Szolnok,Nagykoru,5065
Jasz-Nagykun-Szolnok,Besenyszog,5071
Jasz-Nagykun-Szolnok,Szajol,5081
Jasz-Nagykun-Szolnok,Tiszatenyo,5082
Jasz-Nagykun-Szolnok,Kengyel,5083
Jasz-Nagykun-Szolnok,Rakocziujfalu,5084
Jasz-Nagykun-Szolnok,Rakoczifalva,5085
Jasz-Nagykun-Szolnok,Toszeg,5091
Jasz-Nagykun-Szolnok,Tiszavarkony,5092
Jasz-Nagykun-Szolnok,Vezseny,5093
Jasz-Nagykun-Szolnok,Tiszajeno,5094
Jasz-Nagykun-Szolnok,Tiszavarkony,5095
Jasz-Nagykun-Szolnok,Jaszbereny,5100
Jasz-Nagykun-Szolnok,Jaszfelsoszentgyorgy,5111
Jasz-Nagykun-Szolnok,Jaszjakohalma,5121
Jasz-Nagykun-Szolnok,Jaszdozsa,5122
Jasz-Nagykun-Szolnok,Jaszarokszallas,5123
Jasz-Nagykun-Szolnok,Jaszago,5124
Jasz-Nagykun-Szolnok,Pusztamonostor,5125
Jasz-Nagykun-Szolnok,Jaszfenyszaru,5126
Jasz-Nagykun-Szolnok,Jaszapati,5130
Jasz-Nagykun-Szolnok,Jaszivany,5135
Jasz-Nagykun-Szolnok,Jaszszentandras,5136
Jasz-Nagykun-Szolnok,Jaszkiser,5137
Jasz-Nagykun-Szolnok,Jasztelek,5141
Jasz-Nagykun-Szolnok,Alattyan,5142
Jasz-Nagykun-Szolnok,Janoshida,5143
Jasz-Nagykun-Szolnok,Jaszboldoghaza,5144
Jasz-Nagykun-Szolnok,Jaszbereny,5152
Jasz-Nagykun-Szolnok,Torokszentmiklos,5200
Jasz-Nagykun-Szolnok,Tiszapuspoki,5211
Jasz-Nagykun-Szolnok,Torokszentmiklos,5212
Jasz-Nagykun-Szolnok,Fegyvernek,5213
Jasz-Nagykun-Szolnok,ormenyes,5222
Jasz-Nagykun-Szolnok,Fegyvernek,5231
Jasz-Nagykun-Szolnok,Tiszabo,5232
Jasz-Nagykun-Szolnok,Tiszagyenda,5233
Jasz-Nagykun-Szolnok,Tiszaroff,5234
Jasz-Nagykun-Szolnok,Tiszabura,5235
Jasz-Nagykun-Szolnok,Abadszalok,5241
Jasz-Nagykun-Szolnok,Tiszaderzs,5243
Jasz-Nagykun-Szolnok,Tiszaszolos,5244
Jasz-Nagykun-Szolnok,Karcag,5300
Jasz-Nagykun-Szolnok,Berekfurdo,5309
Jasz-Nagykun-Szolnok,Kisujszallas,5310
Jasz-Nagykun-Szolnok,Kunmadaras,5321
Jasz-Nagykun-Szolnok,Tiszaszentimre,5322
Jasz-Nagykun-Szolnok,Tiszaszentimre,5323
Jasz-Nagykun-Szolnok,Tomajmonostora,5324
Jasz-Nagykun-Szolnok,Kenderes,5331
Jasz-Nagykun-Szolnok,Kunhegyes,5340
Jasz-Nagykun-Szolnok,Kenderes,5349
Jasz-Nagykun-Szolnok,Tiszafured,5350
Jasz-Nagykun-Szolnok,Tiszafured,5358
Jasz-Nagykun-Szolnok,Tiszafured,5359
Jasz-Nagykun-Szolnok,Tiszaigar,5361
Jasz-Nagykun-Szolnok,Tiszaors,5362
Jasz-Nagykun-Szolnok,Nagyivan,5363
Jasz-Nagykun-Szolnok,Mezotur,5400
Jasz-Nagykun-Szolnok,Ketpo,5411
Jasz-Nagykun-Szolnok,Kuncsorba,5412
Jasz-Nagykun-Szolnok,Turkeve,5420
Jasz-Nagykun-Szolnok,Tiszafoldvar,5430
Jasz-Nagykun-Szolnok,Martfu,5435
Jasz-Nagykun-Szolnok,Kunszentmarton,5440
Jasz-Nagykun-Szolnok,Kunszentmarton,5449
Jasz-Nagykun-Szolnok,ocsod,5451
Jasz-Nagykun-Szolnok,Mesterszallas,5452
Jasz-Nagykun-Szolnok,Mezohek,5453
Jasz-Nagykun-Szolnok,Tiszafoldvar,5461
Jasz-Nagykun-Szolnok,Cibakhaza,5462
Jasz-Nagykun-Szolnok,Nagyrev,5463
Jasz-Nagykun-Szolnok,Tiszainoka,5464
Jasz-Nagykun-Szolnok,Cserkeszolo,5465
Jasz-Nagykun-Szolnok,Tiszakurt,5471
Jasz-Nagykun-Szolnok,Tiszasas,5474
Jasz-Nagykun-Szolnok,Csepa,5475
Jasz-Nagykun-Szolnok,Szeleveny,5476
Komarom-Esztergom,Domos,2027
Komarom-Esztergom,Pilismarot,2028
Komarom-Esztergom,Esztergom,2500
Komarom-Esztergom,Esztergom,2508
Komarom-Esztergom,Esztergom,2509
Komarom-Esztergom,Dorog,2510
Komarom-Esztergom,Kesztolc,2517
Komarom-Esztergom,Leanyvar,2518
Komarom-Esztergom,Piliscsev,2519
Komarom-Esztergom,Csolnok,2521
Komarom-Esztergom,Dag,2522
Komarom-Esztergom,Sarisap,2523
Komarom-Esztergom,Nagysap,2524
Komarom-Esztergom,Bajna,2525
Komarom-Esztergom,Epol,2526
Komarom-Esztergom,Mariahalom,2527
Komarom-Esztergom,uny,2528
Komarom-Esztergom,Annavolgy,2529
Komarom-Esztergom,Tokod,2531
Komarom-Esztergom,Tokodaltaro,2532
Komarom-Esztergom,Bajot,2533
Komarom-Esztergom,Tat,2534
Komarom-Esztergom,Mogyorosbanya,2535
Komarom-Esztergom,Nyergesujfalu,2536
Komarom-Esztergom,Labatlan,2541
Komarom-Esztergom,Sutto,2543
Komarom-Esztergom,Neszmely,2544
Komarom-Esztergom,Dunaalmas,2545
Komarom-Esztergom,Tatabanya,2800
Komarom-Esztergom,Gyermely,2821
Komarom-Esztergom,Szomor,2822
Komarom-Esztergom,Vertessomlo,2823
Komarom-Esztergom,Vargesztes,2824
Komarom-Esztergom,Tarjan,2831
Komarom-Esztergom,Hereg,2832
Komarom-Esztergom,Vertestolna,2833
Komarom-Esztergom,Tardos,2834
Komarom-Esztergom,Tata,2835
Komarom-Esztergom,Baj,2836
Komarom-Esztergom,Vertesszolos,2837
Komarom-Esztergom,Oroszlany,2840
Komarom-Esztergom,Kornye,2851
Komarom-Esztergom,Kecsked,2852
Komarom-Esztergom,Komlod,2853
Komarom-Esztergom,Dad,2854
Komarom-Esztergom,Bokod,2855
Komarom-Esztergom,Szakszend,2856
Komarom-Esztergom,Csaszar,2858
Komarom-Esztergom,Verteskethely,2859
Komarom-Esztergom,Bakonysarkany,2861
Komarom-Esztergom,Aka,2862
Komarom-Esztergom,Kisber,2870
Komarom-Esztergom,Kisber,2879
Komarom-Esztergom,aszar,2881
Komarom-Esztergom,Kerekteleki,2882
Komarom-Esztergom,Barsonyos,2883
Komarom-Esztergom,Bakonyszombathely,2884
Komarom-Esztergom,Bakonybank,2885
Komarom-Esztergom,Rede,2886
Komarom-Esztergom,acsteszer,2887
Komarom-Esztergom,Csatka,2888
Komarom-Esztergom,Sur,2889
Komarom-Esztergom,Tata,2890
Komarom-Esztergom,Szomod,2896
Komarom-Esztergom,Dunaszentmiklos,2897
Komarom-Esztergom,Kocs,2898
Komarom-Esztergom,Naszaly,2899
Komarom-Esztergom,Komarom,2900
Komarom-Esztergom,Komarom,2903
Komarom-Esztergom,Mocsa,2911
Komarom-Esztergom,Komarom,2921
Komarom-Esztergom,Almasfuzito,2931
Komarom-Esztergom,acs,2941
Komarom-Esztergom,Nagyigmand,2942
Komarom-Esztergom,Babolna,2943
Komarom-Esztergom,Tarkany,2943
Komarom-Esztergom,Bana,2944
Komarom-Esztergom,Tarkany,2945
Komarom-Esztergom,Csep,2946
Komarom-Esztergom,Ete,2947
Komarom-Esztergom,Kisigmand,2948
Komarom-Esztergom,Csem,2949
Pest,Szentendre,2000
Pest,Pilisszentlaszlo,2009
Pest,Budakalasz,2011
Pest,Pomaz,2013
Pest,Csobanka,2014
Pest,Szigetmonostor,2015
Pest,Leanyfalu,2016
Pest,Pocsmegyer,2017
Pest,Tahitotfalu,2021
Pest,Tahitotfalu,2022
Pest,Dunabogdany,2023
Pest,Kisoroszi,2024
Pest,Visegrad,2025
Pest,Visegrad,2026
Pest,erd,2030
Pest,Soskut,2038
Pest,Pusztazamor,2039
Pest,Budaors,2040
Pest,Torokbalint,2045
Pest,Diosd,2049
Pest,Biatorbagy,2051
Pest,Herceghalom,2053
Pest,Paty,2071
Pest,Zsambek,2072
Pest,Tok,2073
Pest,Perbal,2074
Pest,Pilisjaszfalu,2080
Pest,Piliscsaba,2081
Pest,Solymar,2083
Pest,Pilisszentivan,2084
Pest,Pilisvorosvar,2085
Pest,Tinnye,2086
Pest,Telki,2089
Pest,Remeteszolos,2090
Pest,Budakeszi,2092
Pest,Budajeno,2093
Pest,Nagykovacsi,2094
Pest,Pilisszanto,2095
Pest,urom,2096
Pest,Pilisborosjeno,2097
Pest,Pilisszentkereszt,2098
Pest,Pilisszentkereszt,2099
Pest,Godollo,2100
Pest,Szada,2111
Pest,Veresegyhaz,2112
Pest,Erdokertes,2113
Pest,Valko,2114
Pest,Vacszentlaszlo,2115
Pest,Zsambok,2116
Pest,Isaszeg,2117
Pest,Dany,2118
Pest,Pecel,2119
Pest,Dunakeszi,2120
Pest,God,2131
Pest,God,2132
Pest,Szodliget,2133
Pest,Szod,2134
Pest,Csorog,2135
Pest,Csomor,2141
Pest,Nagytarcsa,2142
Pest,Kistarcsa,2143
Pest,Kerepes,2144
Pest,Kerepes,2145
Pest,Mogyorod,2146
Pest,Fot,2151
Pest,Csomad,2161
Pest,orbottyan,2162
Pest,Vacratot,2163
Pest,Vachartyan,2164
Pest,Kisnemedi,2165
Pest,Puspokszilagy,2166
Pest,Vacduka,2167
Pest,Aszod,2170
Pest,Kartal,2173
Pest,Verseg,2174
Pest,Iklad,2181
Pest,Domony,2182
Pest,Galgamacsa,2183
Pest,Vacegres,2184
Pest,Vackisujfalu,2185
Pest,Bag,2191
Pest,Hevizgyork,2192
Pest,Galgaheviz,2193
Pest,Tura,2194
Pest,Monor,2200
Pest,Peteri,2209
Pest,Vasad,2211
Pest,Csevharaszt,2212
Pest,Monorierdo,2213
Pest,Pand,2214
Pest,Kava,2215
Pest,Benye,2216
Pest,Gomba,2217
Pest,Vecses,2220
Pest,ullo,2225
Pest,Gyomro,2230
Pest,Ecser,2233
Pest,Maglod,2234
Pest,Mende,2235
Pest,Sulysap,2241
Pest,Sulysap,2242
Pest,Koka,2243
Pest,uri,2244
Pest,Tapioszecso,2251
Pest,Toalmas,2252
Pest,Tapiosag,2253
Pest,Szentmartonkata,2254
Pest,Szentlorinckata,2255
Pest,Rackeve,2300
Pest,Lorev,2309
Pest,Szigetszentmiklos,2310
Pest,Halasztelek,2314
Pest,Szigethalom,2315
Pest,Tokol,2316
Pest,Szigetcsep,2317
Pest,Szigetszentmarton,2318
Pest,Szigetujfalu,2319
Pest,Szigetbecse,2321
Pest,Makad,2322
Pest,Dunaharaszti,2330
Pest,Taksony,2335
Pest,Dunavarsany,2336
Pest,Delegyhaza,2337
Pest,aporka,2338
Pest,Majoshaza,2339
Pest,Kiskunlachaza,2340
Pest,Domsod,2344
Pest,Apaj,2345
Pest,Bugyi,2347
Pest,Alsonemedi,2351
Pest,Gyal,2360
Pest,Felsopakony,2363
Pest,ocsa,2364
Pest,Inarcs,2365
Pest,Kakucs,2366
Pest,ujhartyan,2367
Pest,Dabas,2370
Pest,Dabas,2371
Pest,Dabas,2373
Pest,Tatarszentgyorgy,2375
Pest,Hernad,2376
Pest,orkeny,2377
Pest,Pusztavacs,2378
Pest,Taborfalva,2381
Pest,Szazhalombatta,2440
Pest,Tarnok,2461
Pest,Vac,2600
Pest,Kosd,2612
Pest,Rad,2613
Pest,Penc,2614
Pest,Csovar,2615
Pest,Veroce,2621
Pest,Kismaros,2623
Pest,Szokolya,2624
Pest,Kospallag,2625
Pest,Nagymaros,2626
Pest,Zebegeny,2627
Pest,Szob,2628
Pest,Marianosztra,2629
Pest,Ipolydamasd,2631
Pest,Letkes,2632
Pest,Ipolytolgyes,2633
Pest,Nagyborzsony,2634
Pest,Vamosmikola,2635
Pest,Tesa,2636
Pest,Perocseny,2637
Pest,Kemence,2638
Pest,Bernecebarati,2639
Pest,Galgagyork,2681
Pest,Puspokhatvan,2682
Pest,Acsa,2683
Pest,Cegled,2700
Pest,Tapioszentmarton,2711
Pest,Nyarsapat,2712
Pest,Csemo,2713
Pest,Pilis,2721
Pest,Nyaregyhaza,2723
Pest,ujlengyel,2724
Pest,Albertirsa,2730
Pest,Danszentmiklos,2735
Pest,Mikebuda,2736
Pest,Cegledbercel,2737
Pest,Cegled,2738
Pest,Abony,2740
Pest,Korostetetlen,2745
Pest,Jaszkarajeno,2746
Pest,Tortel,2747
Pest,Nagykoros,2750
Pest,Kocser,2755
Pest,Nagykata,2760
Pest,Tapiobicske,2764
Pest,Farmos,2765
Pest,Tapioszele,2766
Pest,Tapiogyorgye,2767
Pest,ujszilvas,2768
Pest,Tapioszolos,2769
Somogy,Csoma,7253
Somogy,Szabadi,7253
Somogy,Nagyberki,7255
Somogy,Kercseliget,7256
Somogy,Mosdos,7257
Somogy,Bate,7258
Somogy,Kaposkeresztur,7258
Somogy,Kaposhomok,7261
Somogy,Taszar,7261
Somogy,Fono,7271
Somogy,Golle,7272
Somogy,Bussu,7273
Somogy,Kazsok,7274
Somogy,Igal,7275
Somogy,Gadacs,7276
Somogy,Somogyszil,7276
Somogy,Kisgyalan,7279
Somogy,Bonnya,7281
Somogy,Fiad,7282
Somogy,Kisbarapati,7282
Somogy,Somogyacsa,7283
Somogy,Somogydorocske,7284
Somogy,Kara,7285
Somogy,Szorosad,7285
Somogy,Torokkoppany,7285
Somogy,Kaposvar,7400
Somogy,Zselickislak,7400
Somogy,Juta,7431
Somogy,Csombard,7432
Somogy,Hetes,7432
Somogy,Mezocsokonya,7434
Somogy,Somogysard,7435
Somogy,ujvarfalva,7436
Somogy,Bodrog,7439
Somogy,Magyaregres,7441
Somogy,Varda,7442
Somogy,Alsobogat,7443
Somogy,Edde,7443
Somogy,Somogyjad,7443
Somogy,Osztopan,7444
Somogy,Kaposvar,7451
Somogy,Somogyaszalo,7452
Somogy,Mernye,7453
Somogy,Somodor,7454
Somogy,Somogygeszti,7455
Somogy,Felsomocsolad,7456
Somogy,Ecseny,7457
Somogy,Polany,7458
Somogy,Orci,7461
Somogy,Magyaratad,7463
Somogy,Patalom,7463
Somogy,Raksi,7464
Somogy,Szentgalosker,7465
Somogy,Zimany,7471
Somogy,Cserenfa,7472
Somogy,Szentbalazs,7472
Somogy,Galosfa,7473
Somogy,Hajmas,7473
Somogy,Kaposgyarmat,7473
Somogy,Simonfa,7474
Somogy,Zselicszentpal,7474
Somogy,Boszenfa,7475
Somogy,Kaposszerdahely,7476
Somogy,Patca,7477
Somogy,Szenna,7477
Somogy,Szilvasszentmarton,7477
Somogy,Zselickisfalud,7477
Somogy,Bardudvarnok,7478
Somogy,Santos,7479
Somogy,Nagyatad,7500
Somogy,otvoskonyi,7511
Somogy,Mike,7512
Somogy,Rinyaszentkiraly,7513
Somogy,Tarany,7514
Somogy,Somogyudvarhely,7515
Somogy,Berzence,7516
Somogy,Bolhas,7517
Somogy,Kaposmero,7521
Somogy,Kaposujlak,7522
Somogy,Kaposfo,7523
Somogy,Kisasszond,7523
Somogy,Kiskorpad,7524
Somogy,Jako,7525
Somogy,Csokoly,7526
Somogy,Gige,7527
Somogy,Rinyakovacsi,7527
Somogy,Kadarkut,7530
Somogy,Kokut,7530
Somogy,Hencse,7532
Somogy,Hedrehely,7533
Somogy,Visnye,7533
Somogy,Lad,7535
Somogy,Patosfa,7536
Somogy,Homokszentgyorgy,7537
Somogy,Kalmancsa,7538
Somogy,Szulok,7539
Somogy,Kutas,7541
Somogy,Kisbajom,7542
Somogy,Beleg,7543
Somogy,Szabas,7544
Somogy,Nagykorpad,7545
Somogy,Labod,7551
Somogy,Rinyabesenyo,7552
Somogy,Gorgeteg,7553
Somogy,Csokonyavisonta,7555
Somogy,Rinyaujlak,7556
Somogy,Barcs,7557
Somogy,Nagybajom,7561
Somogy,Palmajor,7561
Somogy,Segesd,7562
Somogy,Somogyszob,7563
Somogy,Kaszo,7564
Somogy,Barcs,7570
Somogy,Komlosd,7582
Somogy,Peterhida,7582
Somogy,Babocsa,7584
Somogy,Rinyaujnep,7584
Somogy,Somogyaracs,7584
Somogy,Bakhaza,7585
Somogy,Haromfa,7585
Somogy,Bolho,7586
Somogy,Heresznye,7587
Somogy,Vizvar,7588
Somogy,Belavar,7589
Somogy,Lakocsa,7918
Somogy,Szentborbas,7918
Somogy,Totujfalu,7918
Somogy,Dravagardony,7977
Somogy,Kastelyosdombo,7977
Somogy,Potony,7977
Somogy,Dravatamasi,7979
Somogy,Istvandi,7987
Somogy,Darany,7988
Somogy,Siofok,8600
Somogy,Nyim,8612
Somogy,Balatonendred,8613
Somogy,Balvanyos,8614
Somogy,Koroshegy,8617
Somogy,Kereki,8618
Somogy,Pusztaszemes,8619
Somogy,Zamardi,8621
Somogy,Szantod,8622
Somogy,Balatonfoldvar,8623
Somogy,Balatonszarszo,8624
Somogy,Szolad,8625
Somogy,Teleki,8626
Somogy,Kotcse,8627
Somogy,Nagycsepely,8628
Somogy,Balatonboglar,8630
Somogy,Ordacsehi,8635
Somogy,Balatonszemes,8636
Somogy,Balatonoszod,8637
Somogy,Balatonlelle,8638
Somogy,Fonyod,8640
Somogy,Balatonfenyves,8646
Somogy,Balatonmariafurdo,8647
Somogy,Balatonkeresztur,8648
Somogy,Balatonbereny,8649
Somogy,Balatonszabadi,8651
Somogy,Siojut,8652
Somogy,adand,8653
Somogy,Sagvar,8654
Somogy,Som,8655
Somogy,Nagybereny,8656
Somogy,Babonymegyer,8658
Somogy,Lulla,8660
Somogy,Sersekszolos,8660
Somogy,Tab,8660
Somogy,Torvaj,8660
Somogy,Zala,8660
Somogy,Bedegker,8666
Somogy,Somogyegres,8666
Somogy,Kanya,8667
Somogy,Tengod,8668
Somogy,Miklosi,8669
Somogy,Kapoly,8671
Somogy,Zics,8672
Somogy,Somogymeggyes,8673
Somogy,Nagocs,8674
Somogy,Andocs,8675
Somogy,Karad,8676
