state,city,zipcode
Alba,Bolovanesti,517221
Alba,Bulbuc,517222
Alba,Cucuta,517223
Alba,Curpeni,517224
Alba,Dumbravita,517226
Alba,Fantanele,517227
Alba,Grosi,517228
Alba,Valea Mare,517229
Alba,Viezuri,517231
Alba,Cetatea de Balta,517235
Alba,Craciunelu de Sus,517236
Alba,Santamarie,517237
Alba,Tatarlaua,517238
Alba,Ciugud,517240
Alba,Drambar,517241
Alba,Limba,517242
Alba,Hapria,517243
Alba,seusa,517244
Alba,Teleac,517246
Alba,Ciuruleasa,517250
Alba,Bidigesti,517251
Alba,Bodresti,517252
Alba,Boglesti,517253
Alba,Buninginea,517254
Alba,Ghedulesti,517256
Alba,Matisesti (Ciuruleasa),517257
Alba,Moraresti (Ciuruleasa),517258
Alba,Vulcan,517259
Alba,Craciunelu de Jos,517260
Alba,Bucerdea Granoasa,517261
Alba,Cornu,517262
Alba,Padure,517263
Alba,Panca,517264
Alba,Cricau,517265
Alba,Craiva,517266
Alba,Tibru,517267
Alba,Daia Romana,517270
Alba,Dostat,517275
Alba,Boz,517276
Alba,Dealu Dostatului,517277
Alba,Farau,517280
Alba,Heria,517281
Alba,Medves,517282
Alba,Sanbenedic,517283
Alba,silea,517284
Alba,Galda de Jos,517285
Alba,Benic,517286
Alba,Cetea,517287
Alba,Galda de Sus,517288
Alba,Lupseni,517289
Alba,Magura (Galda de Jos),517291
Alba,Mesentea,517292
Alba,Oiejdea,517293
Alba,Poiana Galdei,517294
Alba,Raicani,517296
Alba,Zagris,517297
Alba,Garbova,517305
Alba,Carpinis (Garbova),517306
Alba,Reciu,517307
Alba,Garda de Sus,517310
Alba,Biharia,517311
Alba,Dealu Frumos (Garda de Sus),517312
Alba,Dealu Ordancusii,517313
Alba,Dobresti,517314
Alba,Garda Seaca,517316
Alba,Ghetari,517317
Alba,Hanasesti (Garda de Sus),517318
Alba,Huzaresti,517319
Alba,Izvoarele (Garda de Sus),517321
Alba,Mununa,517322
Alba,Ocoale,517323
Alba,Plai (Garda de Sus),517324
Alba,Plisti,517326
Alba,Scoarta,517327
Alba,Snide,517328
Alba,Sucesti,517329
Alba,Hoparta,517335
Alba,Silivas,517336
Alba,spalnaca,517337
Alba,Turdas,517338
Alba,Vama Seaca,517339
Alba,Horea,517340
Alba,Baba,517341
Alba,Butesti (Horea),517342
Alba,Darlesti,517343
Alba,Fericet,517344
Alba,Giurgiut,517346
Alba,Mancesti,517347
Alba,Matisesti (Horea),517348
Alba,Niculesti,517349
Alba,Patrusesti,517351
Alba,Petreasa,517352
Alba,Preluca,517353
Alba,Teiu,517354
Alba,Trifesti (Horea),517356
Alba,Zanzesti,517357
Alba,Ighiu,517360
Alba,Bucerdea Vinoasa,517361
Alba,Ighiel,517362
Alba,sard,517363
Alba,telna,517364
Alba,Intregalde,517365
Alba,Dealu Geoagiului,517366
Alba,Ghioncani,517367
Alba,Iliesti,517368
Alba,Ivanis,517369
Alba,Marinesti,517371
Alba,Modolesti (Intregalde),517372
Alba,Necrilesti,517373
Alba,Popesti,517374
Alba,Sfarcea,517376
Alba,Tecsesti,517377
Alba,Jidvei,517385
Alba,Balcaciu,517386
Alba,Capalna de Jos,517387
Alba,Feisa,517388
Alba,Veseus,517389
Alba,Livezile,517390
Alba,Izvoarele (Livezile),517391
Alba,Poiana Aiudului,517392
Alba,Valisoara,517393
Alba,Lopadea Noua,517395
Alba,Asinip,517396
Alba,Bagau,517397
Alba,Beta,517398
Alba,Cicard,517399
Alba,Ciuguzel,517401
Alba,Ocnisoara,517402
Alba,Odverem,517403
Alba,Lunca Muresului,517405
Alba,Gura Ariesului,517406
Alba,Lupsa,517410
Alba,Bardesti,517411
Alba,Barzan,517412
Alba,Curmatura,517413
Alba,Dupa Deal (Lupsa),517414
Alba,Geamana,517416
Alba,Hadarau,517417
Alba,Holobani,517418
Alba,Lazuri (Lupsa),517419
Alba,Lunca (Lupsa),517421
Alba,Manastire,517422
Alba,Margaia,517423
Alba,Musca,517424
Alba,Parau-Carbunari,517426
Alba,Pitiga,517427
Alba,Posogani,517428
Alba,sasa,517429
Alba,Trifesti (Lupsa),517431
Alba,Valea Holhorii,517432
Alba,Valea Lupsii,517433
Alba,Valea sesii (Lupsa),517434
Alba,Vai,517436
Alba,Vinta,517437
Alba,Metes,517445
Alba,Ampoita,517446
Alba,Isca,517447
Alba,Lunca Ampoitei,517448
Alba,Lunca Metesului,517449
Alba,Padurea,517451
Alba,Poiana Ampoiului,517452
Alba,Poiana Ursului,517453
Alba,Presaca Ampoiului,517454
Alba,Remetea,517456
Alba,Tauti,517457
Alba,Valeni (Metes),517458
Alba,Mihalt,517465
Alba,Cistei,517466
Alba,Obreja,517467
Alba,Zaries,517468
Alba,Miraslau,517470
Alba,Cicau,517471
Alba,Decea,517472
Alba,Lopadea Veche,517473
Alba,Ormenis,517474
Alba,Rachis,517476
Alba,Mogos,517480
Alba,Barbesti,517481
Alba,Barlesti (Mogos),517482
Alba,Barlesti-Catun,517483
Alba,Barzogani,517484
Alba,Bocesti,517486
Alba,Bogdanesti (Mogos),517487
Alba,Butesti (Mogos),517488
Alba,Cojocani,517489
Alba,Cristesti,517491
Alba,Mamaligani,517492
Alba,Negresti,517493
Alba,Oncesti,517494
Alba,Poienile-Mogos,517496
Alba,Tomesti,517497
Alba,Valea Barnii,517498
Alba,Valea Barlutesti,517499
Alba,Valea Cocesti,517501
Alba,Valea Giogesti,517502
Alba,Valea Mlacii,517503
Alba,Valea tupilor,517504
Alba,Noslac,517515
Alba,Captalan,517516
Alba,Copand,517517
Alba,Gabud,517518
Alba,Stana de Mures,517519
Alba,Valea Ciuciului,517521
Alba,Ocolis,517525
Alba,Lunca Larga (Ocolis),517526
Alba,Runc (Ocolis),517527
Alba,Vidolm,517528
Alba,Ohaba,517530
Alba,Colibi,517531
Alba,Maghierat,517532
Alba,Secasel,517533
Alba,Pianu,517535
Alba,Pianu de Jos,517536
Alba,Pianu de Sus,517537
Alba,Plaiuri,517538
Alba,Purcareti,517539
Alba,Strungari,517541
Alba,Poiana Vadului,517545
Alba,Costesti (Poiana Vadului),517546
Alba,Duduieni,517547
Alba,Fagetu de Jos,517548
Alba,Fagetu de Sus,517549
Alba,Hanasesti (Poiana Vadului),517551
Alba,Lupaiesti,517552
Alba,Morcanesti,517553
Alba,Pastesti,517554
Alba,Petelei,517556
Alba,Stanesti,517557
Alba,Ponor,517565
Alba,Dupa Deal (Ponor),517566
Alba,Geogel,517567
Alba,Macaresti,517568
Alba,Vale In Jos,517569
Alba,Valea Bucurului,517571
Alba,Posaga,517575
Alba,Cortesti,517576
Alba,Incesti (Posaga),517577
Alba,Lunca (Posaga),517578
Alba,Orasti,517579
Alba,Posaga de Jos,517581
Alba,Posaga de Sus,517582
Alba,Sagagea,517583
Alba,Radesti,517585
Alba,Leorint,517586
Alba,Mescreac,517587
Alba,soimus,517588
Alba,Ramet,517590
Alba,Botani,517591
Alba,Bradesti,517592
Alba,Cheia,517593
Alba,Cotorasti,517594
Alba,Floresti (Ramet),517596
Alba,Olteni,517597
Alba,Valea Fagetului,517598
Alba,Valea Inzelului,517599
Alba,Valea Manastirii,517601
Alba,Valea Poienii (Ramet),517602
Alba,Valea Uzei,517603
Alba,Vladesti,517604
Alba,Rimetea,517610
Alba,Coltesti,517611
Alba,Rosia Montana,517615
Alba,Balmosesti,517616
Alba,Blidesti,517617
Alba,Bunta,517618
Alba,Carpinis (Rosia Montana),517619
Alba,Coasta Hentii,517621
Alba,Corna,517622
Alba,Curaturi,517623
Alba,Daroaia,517624
Alba,Garda-Barbulesti,517626
Alba,Gura Rosiei,517627
Alba,Iacobesti,517628
Alba,Ignatesti,517629
Alba,soal,517631
Alba,tarina,517632
Alba,Vartop,517633
Alba,Rosia de Secas,517640
Alba,Tau,517641
Alba,Ungurei,517642
Alba,Salciua,517645
Alba,Dealu Caselor,517646
Alba,Dumesti,517647
Alba,Salciua de Jos,517648
Alba,Salciua de Sus,517649
Alba,Sub Piatra,517651
Alba,Valea Larga,517652
Alba,Salistea,517655
Alba,Margineni,517656
Alba,Salistea-Deal,517657
Alba,Tartaria,517658
Alba,Sasciori,517660
Alba,Capalna,517661
Alba,Dumbrava (Sasciori),517662
Alba,Laz (Sasciori),517663
Alba,Loman,517664
Alba,Plesi,517666
Alba,Rachita,517667
Alba,Sebesel,517668
Alba,Tonea,517669
Alba,Sancel,517670
Alba,Iclod,517671
Alba,Panade,517672
Alba,Santimbru,517675
Alba,Coslariu,517676
Alba,Dumitra,517677
Alba,Galtiu,517678
Alba,Totoi,517679
Alba,Scarisoara,517680
Alba,Barlesti (Scarisoara),517681
Alba,Botesti (Scarisoara),517682
Alba,Fata-Lazesti,517683
Alba,Floresti (Scarisoara),517684
Alba,Lazesti (Scarisoara),517686
Alba,Lespezea,517687
Alba,Matei,517688
Alba,Negesti,517689
Alba,Preluca,517691
Alba,Runc (Scarisoara),517692
Alba,Sfoartea,517693
Alba,stiuleti,517694
Alba,Trancesti,517696
Alba,Sohodol,517700
Alba,Bazesti,517701
Alba,Bilanesti,517702
Alba,Bobaresti (Sohodol),517703
Alba,Bradeana,517704
Alba,Burzonesti,517706
Alba,Deoncesti,517707
Alba,Dilimani,517708
Alba,Furduiesti (Sohodol),517709
Alba,Gura Sohodol,517711
Alba,Hoanca (Sohodol),517712
Alba,Joldisesti,517713
Alba,Lazuri (Sohodol),517714
Alba,Lehesti,517716
Alba,Luminesti,517717
Alba,Medresti,517718
Alba,Moraresti (Sohodol),517719
Alba,Munesti,517721
Alba,Napaiesti,517722
Alba,Nelegesti,517723
Alba,Nicoresti,517724
Alba,Peles,517726
Alba,Poiana (Sohodol),517727
Alba,Robesti,517728
Alba,Sebisesti,517729
Alba,Sicoiesti,517731
Alba,Surdesti,517732
Alba,simocesti,517733
Alba,toci,517734
Alba,Valea Verde,517736
Alba,Vladosesti,517737
Alba,Stremt,517745
Alba,Fata Pietrii,517746
Alba,Geoagiu de Sus,517747
Alba,Geomal,517748
Alba,sibot,517750
Alba,Balomiru de Camp,517751
Alba,Bacainti,517752
Alba,Saracsau,517753
Alba,sona,517755
Alba,Alecus,517756
Alba,Biia,517757
Alba,Doptau,517758
Alba,Lunca Tarnavei,517759
Alba,Sanmiclaus,517761
Alba,Valea Sasului,517762
Alba,spring,517765
Alba,Carpen,517766
Alba,Carpenii de Sus,517767
Alba,Cunta,517768
Alba,Drasov,517769
Alba,Vingard,517771
Alba,sugag,517775
Alba,Arti,517776
Alba,Barsana,517777
Alba,Dobra,517778
Alba,Jidostina,517779
Alba,Martinie,517781
Alba,Tau Bistra,517782
Alba,Unirea,517785
Alba,Ciugudu de Jos,517786
Alba,Ciugudu de Sus,517787
Alba,Dumbrava (Unirea),517788
